year,release_date,category,genre,title,creator,title_image,introduction,country_category,country_name,video,production,distribution,grade,runtime,remake,cast,staff,series,trilogy,soundtrack,ref_video,read_count,scrape_count
2008,2008.10.05,애니메이션,스포츠,이나즈마 일레븐,감독-아키야마 카츠히토,http://data5.onnada.com/anime/201104/thumb300x400_2009478945_d761e662_146049_20090316_12_c20090316_inazuma_01_02.jpg,"애니메이션판 제작은 게임 속 애니 파트를 맡았던 OLM이 그대로 맡았고, 08년 가을에 OLM제작의 애니메이션이 일요일 아침에 TV도쿄에서 방송되게 되었다.@ 방송 초기의 시청률은 2프로 남짓.@ 조기종영급의 시청률은 아니지만 역시 성공이라고 볼 수는 없었다.@ 당시 이 다음에 방송하던 프로가 부탁해 마이 멜로디여서, 그냥 그거 보기전에 본다는 느낌으로 보는 시청자가 많았다고 한다.@ 또, 캐릭터 디자인은 새로 했기 때문에 게임 속 애니파트와 작화 차이가 있다.@ 그래도 작화는 양호한편, 소위 말하는 작붕의 여파는 그리 크지 않고, 뱅크신을 다용하지만, 그때그때 음성을 새로 녹음해서 단조로움을 덜었다.@물론 캐릭터 디자인 자체가 잔선이 많은 타입이 아니란점도 기여했다.",해외,일본,-,제작사-OLM,-,12,-,원작Level5, 한다 신이치 (HANDA SHNICHI) / 성우 : 시모노 히로 (SHIMONO HIRO)|下野紘 (しものひろ),-,-,-,-,-,0,0
2008,2008.10.05 01:35 (일),애니메이션,"학원, 판타지, SF, 능력, 액션, 배틀",어떤 마술의 금서목록,감독-니시키오리 히로시,http://data5.onnada.com/anime/202002/thumb300x400_2070905244_4c2e4a08_0.jpg,"여기는 초능력이 일반과학처럼 인지된, 안티 오컬트의 학원도시.@갑자기 하늘에서 수녀복 차림의 소녀가 카미조의 방으로 떨어진다.@소녀는 자신이 오컬트의 세계에서 도망쳤다고 말하는데….",해외,일본,t31rIy28W1A,제작사-J.C.Staff,-,15,-,원작카마치 카즈마, 카미죠 토우마 (KAMIJOU TOUMA)|上??麻 / 성우 : 아베 아츠시 (ABE ATSUSHI)|阿部敦,-,-,-,-,-,0,0
2008,2008.10.05,애니메이션,"메카닉, SF",기동전사 건담 00 -더블오- 세컨드 시즌,감독-미즈시마 세이지,http://data5.onnada.com/anime/201101/thumb300x400_2048931593_c94b5c95_gundam002b2bimg001_jordankill.jpg,-,해외,일본,MQIKPbgBTJ4,-,-,12,-,"원작토미노 요시유키, 야타테 하지메", 세츠나 F. 세이에이 (Setsuna F Seiei) / 성우 : 미야노 마모루 (MIYANO MAMORU)|宮野?守,-,-,-,-,-,0,0
2008,2008.10.03 01:55 (금),애니메이션,"학원, 일상, 로맨스, 치유물, 판타지",클라나드 -애프터 스토리-,감독-이시하라 타츠야,http://data5.onnada.com/anime/202005/thumb300x400_2070905244_7a37eb3c_2.jpg,"오카자키 토모야와 후루카와 나기사는 함께 걸어 간다.@수많은 만남과 이별, 행복과 슬픔을 겪으면서도 걸음을 멈추지 않는 두 사람을 기다리고 있는 것은…",해외,일본,2V37jFKZ930,제작사-쿄토 애니메이션,-,15,-,원작Visual Art`s/Key, 오카자키 토모야 (OKAZAKI TOMOYA)|岡崎朋也 / 성우 : 나카무라 유이치 (NAKAMURA YUICHI)|中村悠一 (なかむらゆういち) 후루카와 나기사 (FURUKAWA NAGISA)," 각본-시모 후미히코 캐릭터 디자인-이케다 카즈미 음악-마에다 쥰, 오리토 신지, 토고시 마고메",-,22,-,lR18KvEaoTo,0,0
2008,2008.10.03,애니메이션,액션,북두의 권 라오우 외전 - 하늘의 패왕,감독-아베 마사시,http://data5.onnada.com/anime/201102/thumb300x400_23402380_d45aeb8d_ECA09CEBAAA9+EC9786EC9D8C.png,줄거리를 등록하여주세요.,해외,일본,-,제작사-Satelight,-,15,-,-, 라오우 (RAOH) / 성우 : 우카지 타카시 (UKAJI TAKASHI)|宇梶剛士, 각본-마루후지 히로타카,-,13,-,TAhC9kkfjBw,0,0
2008,2008.10.02,애니메이션,"액션, SF",캐산 Sins,감독-야마우치 시게야스,http://data5.onnada.com/anime/201707/thumb300x400_831468926_25ab103f_422120.jpg,종말의 세상에서 유일하게 홀로 다시 태어날 수 있는 몸을 지닌 남자의 이야기를 그린다.,해외,일본,m2YoJkfrWsc,제작사-매드하우스,-,15,-,원작타츠노코 프로덕션, 캐산 (CASSHERN)|キャシャ?ン / 성우 : 후루야 토오루 (FURUYA TOORU)|古谷徹 (蒼月昇) 류즈 (LYUZE)|リュ?ズ / 성우 : 미야하라 나미 (MIYAHARA NAMI), 각본-코바야시 야스코 캐릭터 디자인-우마코시 요시히코 음악-와다 카오루,-,24,-,-,0,0
2008,2008.10.02,애니메이션,"학원, 하렘, 뱀파이어, 요괴",로자리오와 뱀파이어 CAPU2,감독-이나가키 타카유키,http://data5.onnada.com/anime/201310/thumb300x400_32642209_41b7530e_1.jpg,줄거리를 등록하여주세요.,해외,일본,Y-F5lAZhuuo,제작사-Gonzo,-,15,-,원작이케다 아키히사, 아오노 츠쿠네 (AONO TSUKUNE)|?野 月音 (あおの つくね) / 성우 : 키시오 다이스케 (KISHIO DAISUKE)|岸尾だいすけ," 각본-야마구치 히로시 캐릭터 디자인-후지타 마리코 음악-하마구치 시로, 타나카 쿄헤이",-,13,-,Fe566fX9SWw,0,0
2008,2008.10.02,애니메이션,"코미디, 학원",?코,감독-후쿠다 미치오,http://data5.onnada.com/anime/201310/thumb300x400_32642209_b0b118af_1.jpg,"사립 카미조노 학원의 드넓은 교내에서 맞닥뜨린 4명의 개성 강한 여고생! 카케야마 토라코, 이이즈카 타츠키, 사오토메 스즈메, 노노무라 아유미.@ 가는 족족 소동을 일으키는 트러블 메이커가 다 모였다! 그녀들의 만남은 우연일까 운명일까.@.@.@?!",해외,일본,PVqpK0LQvFI,제작사-Nippon Animation,-,12,-,원작카토 하루아키, 카게야마 토라코 (KAGEYAMA TORAKO)|上下山虎子 (かげやまとらこ) / 성우 : 오리카사 후미코 (ORIKASA FUMIKO)|折笠富美子," 각본-토미자와 요시히코 캐릭터 디자인-오오타 케이코 음악-타카나시 야스하루, 층쿠, 유아사 코이치, 미즈타니 히로미",-,13,-,Mf-r2nJQr_A,0,0
2008,2008.10.02,애니메이션,코미디,노라미미,감독-코야마 요시타카,http://data5.onnada.com/anime/201202/thumb300x400_A859_2000720469_5e29315c_naver_com_20120205_135344.jpg,줄거리를 등록하여주세요.,해외,일본,dMzrB5rfxro,-,-,12,-,원작하라 카즈오,-, 각본-나카무라 마코토 캐릭터 디자인-마스다 토시히코 음악-나카가와 코우,-,12,-,-,0,0
2008,2008.10.xx,애니메이션,"코미디, 영웅",천체전사 선레드,감독-키시 세이지,http://data5.onnada.com/anime/201404/thumb300x400_3543099331_d48a983e_76472e.png,줄거리를 등록하여주세요.,해외,일본,kE9Pv9rp6Wo,"제작사-AIC ASTA, JVC 엔터테인먼트",-,전체,-,원작쿠보타 마코토,-, 각본-우에즈 마코토 캐릭터 디자인-모리타 카즈아키,-,26,-,nOVkrXnEhk,0,0
2008,2008.10.01,애니메이션,"드라마, 로맨스, 학원, 하렘",노을빛으로 물드는 언덕,감독-모토나가 케이타로,http://data5.onnada.com/anime/201310/thumb300x400_32642209_ec8ae9bd_1.jpg,"사립 아미티에 학원에 다니는 나가세 쥰이치는, 어느날 남자들이 얽힐 수 있고 있는 미소녀를 찾아내 도우려고 남자들의 사이에 나누어 들어간다.@쥰이치를 본 남자들은【제노키라】라는 말 를 남겨, 무서워해 도망쳐 가는 것에서 만났다.@도운 소녀에게 이름을 묻지만, 허세를 부려 삽상과 그 자리를 떠나는 쥰이치….@어젯밤, 도운 소녀에게 이름을 자칭하지 않았던 것을 격렬하게 후회하는 쥰이치이지만, 여름휴가(방학)도 끝나 신학기가 막 시작한 쥰이치의 클래스에 한 명의 전학생이 온다.@전학생을 본 쥰이치는 경악!무려, 어제 쥰이치가 도운 여자 아이“카타기리우희”였던 것이다!극적인 재회와【제노키라 전설】에 새로운 1 페이지를 남긴 우희와 쥰이치.@지금부터 달고 안타까운 관계가….@(이)라고 생각했는데, 대단한 사건이 두 명을 기다린다",해외,일본,IG0qB_4uNNc,제작사-TNK,-,15,-,원작Feng, 나가세 쥰이치|長? 準一 / 성우 : 하타노 와타루 (HATANO WATARU)|羽多野? (はたのわたる)," 각본-우에즈 마코토 캐릭터 디자인-히라야마 마도카, 호리이 쿠미 음악-스에히로 켄이치로",-,12,-,-,0,0
2008,2008.09.29,애니메이션,능력,백작과 요정,감독-소~토메 코이치로,http://data5.onnada.com/anime/201102/thumb300x400_2042246113_6e227197_25BF25E425C125A4.jpg,"리디아는 요정을 볼 수 있고 그들과 얘기도 나눌 수 있는 소녀이다.@ 아버지를 만나러 런던행 배에 올라탄 그녀는 갑자기 나타난 젊은 남자에게 납치되고 만다.@ '에드가'라는 이름의 그는 자신이 백작이라고 말하며 자신의 신분을 밝히기 위한 보검을 찾아달라고 리디아에게 의뢰한다.@ 한편, 항간에서는 무시무시한 강도사건이 나도는데, 범인의 특징이 에드가와 비슷한 것이 아닌가!",해외,일본,-,제작사-아트랜드,-,12,-,원작타니 미즈에, 리디아 칼톤 (LYDIA CARLTON) / 성우 : 미즈키 나나 (MIZUKI NANA)|水樹奈? (みずき なな), 캐릭터 디자인-후지이 마키 음악-고키타 타케히코,-,12,-,LVfHEn9MJ-s,0,0
2008,2008.09.07,애니메이션,액션,배틀 스피리츠 - 소년돌파 바신,감독-혼고 미츠루,http://data5.onnada.com/anime/201301/thumb300x400_1938435654_688ad58f_00000.jpg,주인공 바신는 트레이딩 카드 게임을 좋아하는 초등학교 6 학년.@ 바신이 다니는 초등학교에서도 세계적으로 인기있는 카드 게임 "배틀 스피리츠""가 유행했다.@ 어느 날 바신은 바토스삐 전국 대회 우승 경험이있는 천재 카드 버틀러 J과 거리에서 우연히 조우 배틀을 도전한다.@ 두 사람이 만남이 바신이 가지는 펜던트에 감춰진 이상한 힘을 일깨우는데.@.@.@.@@학교에서 소문난있는 전설의 X 레어 카드 (X 레어 카드)가 실제로 존재하는 것을 알았다.@ @바신은 마찬가지로 휘석을 가진 라이벌들과 그 X 레어 카드를 둘러싸고 치열한 카드 배틀 를 펼쳐 간다.@ 모든 X 레어 카드를 정렬하면 전설의 최강 왕자와의 싸움이 실현한다고한다.@ 전세계를 걸쳐 최강 왕자와의 궁극 배틀을 제압 건 누구냐! ！ !",해외,일본,AskH4O8iW_g,"제작사-Asatsu-DK, 선라이즈, Nagoya TV Housou",-,전체,-,원작야타테 하지메, 바신 (BASHIN)|バシン / 성우 : 타무라 무츠미 (TAMURA MUTSUMI)|田村睦心, 각본-사토 다이 캐릭터 디자인-시모가사 미호 음악-오오타니 코우,-,50,-,649KHyAJbwI,0,0
2008,2008.07.14,애니메이션,"시대, 액션",무한의 주인,감독-마시모 코이치,http://data5.onnada.com/anime/201102/thumb300x400_23728816_736d1cb8_187_poropobi.jpg,"혈선충이란 티벳 밀교의 불로장생 비법에 의해 영생을 얻게된 칼잡이 주인공 만지가, 일도류라는 무사 조직에 의해 부모를 잃은 소녀 린의 의뢰를 받고, 그녀의 원수인 일도류 무사들을 척살하고 그녀를 지켜나가는 것이 주 내용이다.@ 원래는 일도류 조직원들에 대한 만지의 일방적인 복수가 주로 된 내용이었지만 중반부에 일도류의 수장 아노츠의 사연과 아노츠와 린의 소통과 부분적인 화해가 이루어지면서 일도류 존재에 대한 선악의 정의가 모호해졌고 일도류를 제거하려는 막부측 세력이 개입하면서부터는 단순한 복수극을 넘어서 흥미롭고 복잡한 이야기를 자아낸다.@ ",해외,일본,3K3KLKC4TOI,제작사-Bee Train,-,19,-,원작사무라 히로아키, 만지 (MANJI) / 성우 : 세키 토모카즈 (SEKI TOMOKAZU)|?智一, 각본-카와사키 히로유키 캐릭터 디자인-야마시타 요시미츠 음악-오오타니 코우,-,13,-,f4L4lQKZNVA,0,0
2008,2008.07.09,애니메이션,"코미디, 시대, 액션",연희무쌍,감독-나카니시 노부아키,http://data5.onnada.com/anime/201101/thumb300x400_2048931593_8193ebe4_2.JPG,"작중 유비의 역할을 담당하는 혼고 카즈토를 비롯한 작중 남성 캐릭들은 아무도 없다.@ 스토리는 완전 오리지널.@ 손책이 살아 있음에도 단발인 손권이라든지, 분명히 태수 집안일텐데 방랑하는 황충 모녀라든지, 여기에 최후반에 느끼한 남자로 나와서, 아이샤를 낚으려고 했던 유비는 가짜였다.",해외,일본,7ZaFpf6GKe0,제작사-동화 공방,-,19,-,원작BaseSon, 관우|?羽 / 성우 : 쿠로카와 나미 (KUROKAWA NAMI)|?河奈美,-,-,-,-,-,0,0
2008,2008.07.08,애니메이션,능력,월드 디스트럭션,감독-타다 ??스케,http://data5.onnada.com/anime/201211/thumb300x400_2077629024_03bb4463_1.jpg,"그곳은 1000년에 한 번 리셋되는 세계.@ '사해(砂海)'라 불리는 모래의 바다로 둘러싸여 있으며 수인이라 불리는 종족이 인간을 지배하고 있는 세계, 지금 이 세계가 멸망의 기로에 서 있다! 사해에 떠 있는 조그만 항구도시의 식당에서 일하고 있는 청년 키리에는 세상이 어떻게 되든 자신과는 관계없는 일이라 여기며 그저 하루하루의 삶을 충실하게 살아가고 있었다.@ 최근에 세간의 화제로 떠오른 '세계박멸위원회'라는 조직 역시 키리에와는 아무런 관련이 없었다.@ 몰테라는 이름의 소녀를 만나기 전까지는.@ 정체불명의 적들에게 쫓기고 있었던 몰테.@ 그 이유는 그녀가 바로 '세계박멸위원회'의 멤버이기 때문이었다.@ 이 세계를 멸망(리셋)시킬 수 있는 힘을 갖고 있다고 전해지는 비보 '디스트럭트 코드'를 갖고 있는 그녀는 발동 방법을 알아내어 세계를 멸망시키기 위해 여행을 계속하고 있었다.@ 우연한 만남 이후로 행동을 함께 하게 된 키리에와 몰테, 그리고 귀여운 곰인형의 모습을 하고 있는 하드보일드 용병 톳피가 더해지면서 세 사람의 세계박멸을 위한 여행이 시작된다.@ 한편 '세계구제위원회' 소속의 나쟈와 리 아, 아강으로 구성된 3인의 추적자도 끊임없이 키리에 일행에게 손길을 뻗쳐 오는데.@.@.",해외,일본,1dBRGL3UXRk,제작사-프로덕션 I.G,-,15,-,원작Sega, 키리에 이르니스 (KYRIE ILLUNIS)|キリエ?イルニス / 성우 : 미야노 마모루 (MIYANO MAMORU)|宮野?守, 각본-요코타니 마사히로 캐릭터 디자인-마츠모토 케이타 음악-이케 요시히로,-,13,-,o08D8oIiKXU,0,0
2008,2008.07.05,애니메이션,"액션, SF",철완 버디 DECODE,감독-아카네 카즈키,http://data5.onnada.com/anime/201303/thumb300x400_2077629024_943e7c4b_1.jpg,-,해외,일본,r-BV6y8pmTg,제작사-A-1 Pictures,-,15,-,원작유우키 마사미,-, 각본-오오노기 히로시 캐릭터 디자인-료-치모 음악-칸노 유고,-,-,-,2sJT4rI7AAM,0,0
2008,2008.07.04,애니메이션,"드라마, 코미디, 학원",히다마리 스케치 x 365,감독-신보 아키유키,http://data5.onnada.com/anime/201105/thumb300x400_630865963_c7f97a39_ED81ACEAB8B0EBB380ED9895_5Banimepaper.net5Dpicture-standard-anime-hidamari-sketch-dvd-vol1b-74079-louise-preview-9a10f3a0.jpg,-,해외,일본,ckL3l_bldro,제작사-샤프트,-,12,-,원작아오키 우메, 유노 (YUNO)|ゆの / 성우 : 아스미 카나 (ASUMI KANA)|阿澄佳奈," 각본-하세가와 나호코, 요구치 나츠에 캐릭터 디자인-이토 요시아키 음악-키쿠야 토모키",-,13,-,qNU0sx-40kU,0,0
2008,2008.07.04,애니메이션,"메카닉, 액션",스트라이크 위치스,감독-타카무라 카즈히로,http://data5.onnada.com/anime/201101/thumb300x400_2048931593_ddd4c856_25BD25BA7E1.JPG,"1939년, x월 상공에서 갑작스런 검은 물체가 인류를 향해 등장했다.@ 그것을 인류는 네우로이라 칭했고 , 네우로이와의 전쟁이 시작되었다.@ 네우로이의 공격에 속수무책으로 당하던 인류는 신 병기 스트라이크 유닛을 개발한다.@ 그것은 네우로이와의 대응할수있는 최선책이였으며,  마법력을 증대시켜, 그 힘으로 비행을 가능하게 한 새로운 마법 병기였다.@ 그것을 장착하고 싸우기 위한 마법사 '위치' 가 세계 각국으로 부터 모여들었다.@ 대 네우로이를 위해 편성된 부대 연합군 제 501 공군 비행단.@ 스트라이크 위치스라 부른다.",해외,일본,SfWwKwgsizo,제작사-Gonzo,-,15,-,"원작시마다 후미카네, Projekt Kagonish", 미야후지 요시카 (MIYAFUJI YOSHIKA)|宮藤芳佳 / 성우 : 후쿠엔 미사토 (FUKUEN MISATO)|福圓美里 (ふくえんみさと),-,-,-,-,-,0,0
2008,2008.07.04,애니메이션,드라마,서양골동양과자점 -안티크-,감독-오쿠무라 요시아키,http://data5.onnada.com/anime/201303/thumb300x400_2077629024_4745ad42_1.jpg,"-묘한 경위로 젊은 남자들만 일하게 된 앤티크 풍의 케이크 가게 〈앤티크〉를 무대로 느긋한 일상과 인간관계를 그린 작품.@@전혀 케이크를 좋아하지 않고 맛구분도 못하지만 그의 말을 들으면 사지 않을수 없게 만드는 오너겸 서빙맨 타치바나, 고교시절 타치바나에게 차였으나 제과업계 전설의 파티쉐이자 마성의 게이가 되어 나타난 오노, 전직 복서였던 칸다 에이지, 타치바나의 소꼽친구인 코바야카와 치카게가 합세하여 색다른 양과자점 영업을 시작한다.",해외,일본,-,"제작사-시로구미, Nippon Animation",-,15,-,원작요시나가 후미,-, 캐릭터 디자인-우치노 아키오,-,12,-,-,0,0
