year,release_date,category,genre,title,creator,title_image,introduction,country_category,country_name,video,production,distribution,grade,runtime,remake,cast,staff,series,trilogy,soundtrack,ref_video,read_count,scrape_count
2011,2011.12.17,애니메이션,"액션, SF, 메카닉",트랜스포머 레스큐 봇,-,http://data5.onnada.com/anime/201507/thumb300x400_3696359636_2620d530_tslogo.jpg,오토봇이 지구에 와 기계 외계인이 아닌 로봇 인척 하면서 오토봇이 레스큐 봇이 되어 인간들의 일을 도와주고 그 속에서또한 위험한 일이 벌어지는 내용.,해외,일본,-,-,-,전체,-,-, 옵티머스프라임 (OPTIMUS PRIME)|オプティマス?プライム,-,-,104,-,RB-Zq8KxkK0,0,0
2011,2011.10.14 00:45 (금),애니메이션,"능력, 미스테리, 추리",UN-GO,감독-미즈시마 세이지,http://data5.onnada.com/anime/201310/thumb300x400_32642209_e251a8a8_2.PNG,"“종전”을 맞이한지 얼마 안된 미래의 도쿄.@ 그곳에서는, 탐정업이 이미 유행하지 않게 된 대신에, 미디어왕, 카이쇼 린로쿠가 방대한 정보량과 뛰어난 두뇌를 가지고, 무수한 난사건을 해결하고 있었다.@ 그러나, 실은 린로쿠의 추리는, 「마지막 탐정」을 자칭 하는 유키 신쥬로와 그 파트너 인카에 의하는 것이었다.@ 세상에는 「패전 탐정」이라고 불리워지지만 , 그런데도 2명은 힘을 합하여, 여러가지 사건의 해결에 도전하는 것이었다.",해외,일본,pHAYdHvk2ss,제작사-본즈,-,15,-,-, 유키 신쥬로 (YUUKI SHINJUUROU)|結城新十? / 성우 : 카츠지 료 (KATSUJI RYOU)|勝地?," 캐릭터 디자인-야구치 히로코, 야사키 유코, 이나도메 카즈미 음악--rasaki",-,11,-,E4c_O2XyY_0,0,0
2011,2011.10.14 01:15 (금),애니메이션,"학원, 판타지, SF, 액션, 로맨스, 멘붕",길티 크라운,감독-아라키 테츠로,http://data5.onnada.com/anime/201910/thumb300x400_2070905244_b465b2d8_0.jpg,"2029년, 돌연 발생한 아포칼립스 바이러스에 의해 대혼란에 빠진 일본.@결국 무정부 상태까지 돌입한 일본은 GHQ의 무력개입에 의해 그 통치하에 놓이게 된다.@일시적인 되찾은 평화. 그러나 그런 GHQ의 통치에 반기를 든 조직이 있었다.@그것이 레지스탕스 조직 `장의사`.@그리고 무대는 2039년. 평화로운 나날을 보내던 고등학생 오우마는 어느 날 우연히 한 소녀와의 만남을 가지게 된다.@그녀의 이름은 유즈리하 이노리.@웹상에선 막대한 영향력을 지닌 인기 가수, 다른 한편에선 일본해방을 위해 활동하는 `장의사`의 멤버.@그런 그녀와의 만남은 평화롭던 ??의 삶을 크게 바꾸어 놓게 된다.",해외,일본,J1ZQokhr91w,제작사-프로덕션 I.G,-,15,-,-, 오우마 슈 (OUMA SHU)|??集 / 성우 : 카지 유우키 (KAJI YUUKI)|梶裕貴 (かじゆうき),-,-,-,-,-,0,0
2011,2011.10.10 18:20 (월),애니메이션,"드라마, 코미디",치비-데비-,감독-카미야 미키,http://data5.onnada.com/anime/201404/thumb300x400_1988331732_d5776888_1-1.jpg,한 소녀가 악마의 아기를 키우는 스토리다.@ 다른 육아 애니메이션과는 다르게 아기에게 인형옷을 입히면 불이 뿜어지는 능력이 있는 설정이다.,해외,일본,-,"제작사-시너지 SP, 쇼각칸, 쇼가쿠칸 슈에이샤 프로덕션",-,전체,-,원작시노즈카 히로무, 사와다 호노카|?田ほのか / 성우 : 이구치 유카 (IGUCHI YUKA)|井口裕香 (いぐち ゆか), 각본-츠치야 미치히로 캐릭터 디자인-하기와라 쇼코 음악-나카가와 코타로,-,75,-,-,0,0
2011,2011.10.09 17:00 (일),애니메이션,"메카닉, SF",기동전사 건담 AGE,감독-야마구치 스스무,http://data5.onnada.com/anime/201110/thumb300x400_A2251_739966639_f8cc90cd_gundamage.jpg,.,해외,일본,vNYWZI8TY8Y,-,-,12,-,"원작토미노 요시유키, 야타테 하지메", - , 각본-히노 아키히로 캐릭터 디자인-치바 미치노리 음악-요시카와 케이,-,50,-,5WumjNfJdj0,0,0
2011,2011.10.09 02:20 (일),애니메이션,"코미디, 학원",도시락 전쟁,감독-이타가키 신,http://data5.onnada.com/anime/201310/thumb300x400_32642209_bf596fc4_d973_1.jpg,"기숙사의 가까운 슈퍼에 들어간 주인공·사토 히로시는, 눈앞에서 반액 씰을 붙여진 도시락에 손을 뻗은 직후, 굉장한 싸움에 말려 들어가 버려 의식을 잃는다.@그리고 깨어났을 때에는, 벌써 반액 도시락은 사라지고 있었다.@우연히 그 자리에 있던 같은 학교의 분꽃과 만나, 다음날부터 슈퍼에 다녀 채운 그들은,《빙결의 마녀》로 불리는 여학생창수선으로부터 슈퍼에서 일어나고 있는 반액 도시락을 쟁탈하는 사람들의 이야기를 들어, 스스로도 반액 도시락 쟁탈전에 발을 디디게 된다.@사토는 그들과 기술을 겨루어, 스스로의 자랑과 생활을 걸고, 오늘 밤도 또 슈퍼에서 격렬한 싸움을 펼친다.",해외,일본,5PtX8ZzBlis,제작사-David Production,-,15,-,원작아사우라, 사토 요우 (佐藤 洋)|satou you / 성우 : 시모노 히로 (SHIMONO HIRO)|下野紘 (しものひろ)," 각본-후데야스 카즈유키, 이타가키 신 캐릭터 디자인-히라타 카츠조 음악-이와사키 타쿠",-,12,-,Mza1MUEdyrM,0,0
2011,2011.10.08 01:05 (토),애니메이션,"드라마, BL",세계 제일의 첫사랑 2,감독-콘 치아키,http://data5.onnada.com/anime/201211/thumb300x400_460849105_5939e198_66462.jpg,줄거리를 등록하여주세요.,해외,일본,8l-DgTyitsQ,제작사-스튜디오 딘,-,19,-,원작나카무라 ??기쿠, 오노데라 리츠 (ONODERA RITSU)|小野寺律 / 성우 : 콘도 타카시 (KONDOU TAKASHI)|近藤隆, 각본-나카세 리카 캐릭터 디자인-키쿠치 요코 음악-안제 히지리,-,12,-,vaOE2enWE7k,0,0
2011,2011.10.07,애니메이션,"액션, SF, 전쟁",라스트 엑자일-은빛날개의 팜,감독-치기라 코이치,http://data5.onnada.com/anime/201310/thumb300x400_32642209_f90020fc_1.jpg,"모든 생명의 근원, 그란 레이크.@그 성스러운 호수에서, 아데스 연방과 투란 왕국의 전투가 시작되고 있다.@ 세계 정복을 노리는 아데스 연방은 거대한 군함을 등에 업고 투란 왕국에 전쟁을 선포한다.@ 침략해오는 연방의 앞에 투란 왕국은 곧 무너질 위기에 서있다.@ 그 와중, 투란의 두 공주, 리리아나와 밀리아는 군함 사이를 자유롭게 날아다니는 베스파라고 불리는 작은 밴쉽을 타고있는 공족의 소녀 팜 판 판을 발견하는데.@.@.@아데스 연방을 전장으로 이끈 루스키니아의 목적은 과연 무엇인가? 그리고, 엑자일에 숨겨진 비밀은 무엇인가?",해외,일본,YiOYVepzy4M,제작사-Gonzo,-,12,-,원작Gonzo, 팜판판 (PAM PANPAN)|ファム ファン ファン / 성우 : 토요사키 아키 (TOYOSAKI AKI)|豊崎愛生 (とよさきあき)," 각본-요시무라 키요코 캐릭터 디자인-무라타 렌지, 호리우치 오사무, 타카오카 쥰이치 음악-쿠로이시 히토미",-,23,-,5rCI5CyfefU,0,0
2011,2011.10.07 01:55 (금),애니메이션,"코미디, 학원, 하렘",나는 친구가 적다,감독-사이토 히사시,http://data5.onnada.com/anime/201108/thumb300x400_A2089_460819907_3c62bbef_EB8298EB8A94+ECB99CEAB5ACEAB080+ECA081EB8BA4.jpg,"성 크로니카 학원 고등부 2학년의 하세가와 코다카는 전학하고 1개월이 지나도 외모 때문에@주위 사람들이 양키라고 착각하여 반에서 붕 뜬 존재였다. 어느날, 코다카는 언제나 언짢은 듯한@동급생인 미카즈키 요조라가 혼자서 즐거운 듯이 말하고 있는 것을 목격한다. 요조라는 에어 친구와@이야기하고 있었다고 해명하고, 친구를 만들기 위해서 '이웃사촌부'라는 동아리를 만들어 코다카도@억지로 입부하게 된다. 머지않아 이웃사촌부에는 여왕 속성의 미소녀 카시와자키 세나,@ '진정한 남자'를 목표로 하는 쿠스노키 유키무라, 중2병인 코다카의 여동생 하세가와 코바토,@ 변태적 사고를 가진 천재 소녀 시구마 리카와,  매우 「유감」인 미소녀들이 차례차례 입부해 온다.",해외,일본,qRGxtqDj9Wg,제작사-AIC Build,-,15,-,원작히라사카 요미, 하세가와 코다카 (HASEGAWA KODAKA)|羽?川小鷹 (はせがわ こだか) / 성우 : 키무라 료헤이 (KIMURA RYOHEI)|木村良平," 각본-우라하타 타츠히코 캐릭터 디자인-와타나베 요시히로, 이시이 쿠미 음악-Tom-H@ck",-,12,-,-,0,0
2011,2011.10.07 01:30 (금),애니메이션,학원,페르소나 4 The Animation,감독-키시 세이지,http://data5.onnada.com/anime/201310/thumb300x400_32642209_48addf4f_1.jpg,"집안 사정으로 인해 도시에서 숙부가 사는 이나바 시(市)로 이사 온 나루카미 유우.@평온한 시간이 흘러가는 시골 마을에서 새로운 친구들과 지내는 고교생활이 시작되려는 순간,@전학 첫날 아침부터 시내에서 여자 아나운서 시체가 발견되고 마을을 뒤덮은 원인 불명의 안개와@젊은이들 사이에서 전해지는 「한밤중 TV」에 대한 소문들. 비오는 밤 자정 0시에 혼자서 꺼진@TV를 보고 있으면 화면에 나타난다는 자신과는 다른 누군가의 정체는?...",해외,일본,7aJosCNgoSg,제작사-AIC A.S.T.A,-,15,-,-, 나루카미 유우 (-RUKAMI YUU)|鳴上悠 / 성우 : 나미카와 다이스케 (-MIKAWA DAISUKE)|浪川大輔, 각본-카키하라 유코 캐릭터 디자인-모리타 카즈아키 음악-메구로 쇼지,-,25,-,XezqecUSpRs,0,0
