year,release_date,category,genre,title,creator,title_image,introduction,country_category,country_name,video,production,distribution,grade,runtime,remake,cast,staff,series,trilogy,soundtrack,ref_video,read_count,scrape_count
2015,2015.10.29 18:55 (목),애니메이션,"능력, 모험",포켓몬스터 XY-Z,"감독-유야마 쿠니히코, 야지마 테츠오",http://data5.onnada.com/anime/201510/thumb300x400_1988331734_30a07364_1-1.jpg,"누구도 본 적 없는 전설의 포켓몬 지가르데에 숨겨진 비밀은!?사토시의 겟코우가에게만 일어나는 불가사의한 현상은!?사토시와 친구들 앞을 가로막는 알랭과 수수께끼의 조직 프레아단의 목적은!?모든 수수께끼가 풀릴 때, 카로스 지방 최대 위기가 온다!!",해외,일본,-,"제작사-TV 도쿄, OLM",-,전체,-,원작타지리 사토시, 사토시 (SATOSHI)|サトシ / 성우 : 마츠모토 리카 (MACHEUMOTO LIKA)|松本梨香 피카츄 (PIKACHUU)|ピカチュウ / 성우 : 오오타니 이쿠에 (OHTANI IKUE)|大谷育江, 각본-토미오카 아츠히로 캐릭터 디자인-유야마 쿠니히코 음악-미야자키 신지,-,49,-,r_DfPALU6FE,0,0
2015,2015.10.13 01:08 (화),애니메이션,코미디,혈액형군 3,감독-오오야마 요시히사,http://data5.onnada.com/anime/201509/thumb300x400_991326802_0dca009c_1-8.jpg,줄거리를 등록하여주세요.,해외,일본,2pO1dBjeO6k,"제작사-Assez Fi-ud Fabric, Feel, Zexcs, Earth Star Entertainment",-,전체,-,원작박동선, A형군 (A-GATA)|A型くん / 성우 : 후쿠야마 쥰 (FUKUYAMA JUN)|福山潤 (ふくやまじゅん) B형군 (B-GATA)|B型くん / 성우 : 나카무라 유이치 (-KAMURA YUICHI)|中村悠一 (なかむらゆういち) O형군 (O-GATA)|O型くん / 성우 : 이시다 아키라 (ISHIDA AKIRA)|石田彰 AB형군 (AB-GATA)|AB型くん / 성우 : 카키하라 테츠야 (KAKIHARA TETSUYA)|?原徹也 (かきはらてつや) A형짱 (A-CHAN)|A型ちゃん / 성우 : 유우키 아오이 (YUUKI AOI)|悠木碧 B형짱 (B-CHAN)|B型ちゃん / 성우 : 호리에 유이 (HORIE YUI)|堀江由衣 (ほりえゆい) O형짱 (O-CHAN)|O型ちゃん / 성우 : 코바야시 유우 (KOBAYASHI YUU)|小林ゆう AB형짱 (AB-CHAN)|AB型ちゃん / 성우 : 나카하라 마이 (-KAHARA MAI)|中原麻衣 해설|ナレ-ション / 성우 : 나루미 쿄코 (-RUMI KYOKO)|鳴海杏子, 각본-야마시타 켄이치 캐릭터 디자인-히라미네 요시히로,-,12,-,TAtNVlHA8HE,0,0
2015,2015.10.13 01:11 (화),애니메이션,"코미디, 일상",아니토레- EX,감독-니고리카와 아츠시,http://data5.onnada.com/anime/201508/thumb300x400_991326802_2fe743f3_1-2.jpg,"「마음도 몸도 불태워요!」.@팔굽혀펴기, 복근운동, 배근운동, 댄스, 요가, 스트레칭, 체간 트레이닝, 태극권 등등.@매 회 버라이어티 가득한 종목이 주르륵!@아이돌을 목표로하는 5명의 귀여운 캐릭터들이 당신과 함께 운동하고 신경쓰이는 그 체지방율을 1쿨로 1000% 낮춰드립니다!",해외,일본,WLGzZZNwwbU,제작사-Rising Force,-,12,-,-, 호시 아사미 (HOSHI ASAMI)|星あさみ / 성우 : 이토 미쿠 (ITO MIKU)|伊藤美? (いとみく) 히구치 에리 (HIGUCHI ERI)|?口えり / 성우 : 와키 아즈미 (WAKI AZUMI)|和氣あず未 사오토메 시즈노 (SAOTOME SHIZUNO)|早乙女?乃 / 성우 : 코마키 미유 (KOMAKI MIYU)|小牧未侑 타치바나 시온 (TACHIBA- SHION)|橘紫苑 / 성우 : 나가나와 마리아 (-GA-WA MARIA)|長?まりあ 히라오카 유우 (HIRAOKA YUU)|平岡優 / 성우 : 타카오 카논 (TAKAO KANON)|高尾奏音, 각본-이시바시 다이스케 캐릭터 디자인-야마모토 슈헤이 음악-FMF,-,12,-,LsZlie7jhzE,0,0
2015,2015.10.11 10:00 (일),애니메이션,"학원, 배틀",카드파이트-- 뱅가드 G 기어스 크라이시스,감독-우메모토 유이,http://data5.onnada.com/anime/201509/thumb300x400_991326802_bfbaa199_1-5.jpg,"「카드파이트!! 뱅가드」.@세계에서 수억명이 넘는 플레이어를 보유한 이 카드 게임은 항상 사람들을 열광시키고 많은 인연을 만들어 왔다.@.@.@고독했던 신도 크로노의 운명은 미지의 쿠란 《기어 크로니클》를 통해 뱅가드와 만나면서 큰 변화가 생긴다.@긍지를 가지고 자신의 가능성을 추구하는 키바 시온.@ 있는 그대로의 자신을 인정하고 건전하게 미래를 그리려고 하는 안죠우 토코하.@그들의 팀 트라이스리는 자신을 믿는 뱅가드를 지키며 함께 성장해왔다.@그리고 이번 가을 뱅가드 보급협회가 주최하는 빅 이벤트 「G퀘스트」가 개막한다.@6개 지부 퀘스트를 제패한 자에게 주어지는 명예 「제너레이션 마스터」의 칭호와 쿠란 리더의 찬스.@새로운 목표에 불타는 트라이스리.@그 열광의 이면에는, 뱅가드를 파멸로 이끄는 거대한 음모가 진행되고 있었다.@.@.@자신의 사명을 위해 암약하는 이부키 코우지의 「Plan-G」작전이란? 새로운 만남을 통해 크로노와 친구들은 어떤 미래를 쥐게 될까?G퀘스트에는 카이 토시키.@ 스즈가모리 렌.@ 소류 레온같은 레전드급 파이터들도 참전!신시대의 전쟁이 지금 시작된다!",해외,일본,BXucRtqzrl8,제작사-TMS 엔터테인먼트,-,12,-,"원작이토 아키라, 부시로드", 신도 크로노 (SHINDOU CHRONO)|新導クロノ / 성우 : 이시이 마크 (ISHII MARK)|石井マ?ク 이부키 코우지 (IBUKI KOUJI)|伊吹コウジ / 성우 : 미야노 마모루 (MIYANO MAMORU)|宮野?守 키바 시온 (KIBA SHION)|綺場シオン / 성우 : 에노키 쥰야 (ENOKI JUNYA)|?木淳? 안죠 토코하 (ANJOU TOKOHA)|安城トコハ / 성우 : 아이바 아이나 (AIBA AI-)|相羽あいな 라미 라비리스 (RAMI RABIRISU)|ラミ?ラビリンス 쵸노 아무 (CHOUNO AMU)|蝶野アム / 성우 : 아이미 (AIMI)|愛美 유즈키 루나 (YUZUKI RU-)|弓月ル?ナ / 성우 : 쿠도 하루카 (KUDOU HARUKA)|工藤晴香 카이 토시키 (KAI TOSHIKI)|櫂トシキ / 성우 : 사토 타쿠야 (SATOU TAKUYA)|佐藤拓也 소류 레온 (SOURYUU LEON)|蒼龍レオン / 성우 : 칸바라 다이치 (KANBARA DAICHI)|神原大地 스즈가모리 렌 (SUZUGAMORI REN)|雀ヶ森レン / 성우 : 아베 아츠시 (ABE ATSUSHI)|阿部敦 미와 타이시 (MIWA TAISHI)|三和タイシ / 성우 : 모리쿠보 쇼타로 (MORIKUBO SHOTARO)|森久保祥太? 이시다 나오키 (ISHIDA -OKI)|石田ナオキ / 성우 : 나라 토오루 (-RA TOHRU)|奈良徹, 각본-요시무라 키요코 캐릭터 디자인-토미나가 마리 음악-모리 마모루,-,50,-,fi34iKGT-Y,0,0
2015,2015.10.10 01:23 (토),애니메이션,"액션, 배틀, 시대, 영웅",GARO -홍련의 달-,감독-와카바야시 아츠시,http://data5.onnada.com/anime/201602/thumb300x400_991326802_c4949c20_1-1.jpg,아름다운 귀족문화가 꽃피운 도시 헤이안쿄. 이 도시는 영적 경계에 의해 지켜지고 있다.@그런데 사실 이 도시가 마냥 평화로운 것만은 아니다. 결계가 쳐진 곳 주위의 영력에 이끌려서 호러라는 괴물들이 살고 있고 이들은 사람을 잡아 먹기 위해 도시 안 어둠의 세계에 돌아다니고 있다.@이 호러들을 토벌하는 자들이 바로 마계법사와 마계기사. 청년 라이코우는 마계법사 세이메이에게 거두어 들여져 마계기사로 자라났다. 라이코우는 수행원인 긴토키와 함께 도시의 사람들을 수호하기 위해 힘쓴다.,해외,일본,Gr3jFokUO_4,"제작사-Mappa, Touhoku Shinsha",-,19,-,원작아메미야 케이타, 라이코우 (RAIKOU)|雷吼 / 성우 : 나카야마 마세이 (-KAYAMA MASEI)|中山麻聖 세이메이 (SEIMEI)|星明 / 성우 : 박 로미 (PARK ROMI)|朴?美 킨토키 (KINTOKI)|金時 / 성우 : 야지마 아키코 (YAJIMA AKIKO)|矢島晶子 후지와라노 야스스케 (FUJIWARA NO YASUSUKE)|藤原保輔 / 성우 : 나미카와 다이스케 (-MIKAWA DAISUKE)|浪川大輔 후지와라노 미치나가 (FUJIWARA NO MICHI-GA)|藤原道長 / 성우 : 호리우치 켄유 (HORIUCHI KENYU)|堀?賢雄 아시야 도만 (ASHIYA DOUMAN)|蘆屋道? / 성우 : 세키 토모카즈 (SEKI TOMOKAZU)|?智一 이나리 (I-RI)|?荷 / 성우 : 우도노 마유 (UDONO MAYU)|?殿麻由," 각본-이노츠메 신이치, 미나카미 세이시, 무라코시 시게루, 와치 마사키 캐릭터 디자인-에비하라 마사오, 카츠라 마사카즈 음악-mo-ca",-,24,-,pRPJt7OVMrY,0,0
2015,2015.10.07 23:55 (수),애니메이션,코미디,이상한 소메라 쨩,감독-이마자키 이츠키,http://data5.onnada.com/anime/201508/thumb300x400_991326802_4bc9ce07_1-2.jpg,소메라쨩과 그 주변 사람들의 일상을 그린 애니메이션,해외,일본,g6oKRI25j0A,"제작사-세븐, 드림 크리에이션",-,12,-,원작쵸보라우뇨포미, 노노모토 소메라 (NONOMOTO SOMERA)|野乃本ソメラ / 성우 : 나카야 사야카 (-KAYA SAYAKA)|仲谷明香 (なかやさやか) 노노모토 쿠쿠루 (NONOMOTO KUKURU)|野乃本ククル / 성우 : 혼도 카에데 (HONDO KAEDE)|本渡楓 텐도 시즈쿠 (TENDOU SHIZUKU)|天童? / 성우 : 모모카와 리카 (MOMOKAWA RIKA)|桃河りか 마츠시마 아이 (MATSUSHIMA AI)|松嶋あい / 성우 : 나가나와 마리아 (-GA-WA MARIA)|長?まりあ, 각본-이마자키 이츠키 캐릭터 디자인-이마자키 이츠키 음악-하토리 후가,-,12,-,dTLmr-7MnRY,0,0
2015,2015.10.07 23:30 (수),애니메이션,"학원, 하렘, 로맨스, 코미디",내가 아가씨 학교에 -서민 샘플-로 납치당한 사건,감독-진보 마사토,http://data5.onnada.com/anime/201910/thumb300x400_2070905244_c8a3dc47_beP5B15D.jpg,"“당신은 우리 학교의 ‘서민 샘플’로 선택됐어요.”@극히 평범한 고등학생 카구라자카 키미토가 어느 날 갑자기 ‘세이카인 여학교’에 납치되었다.@전통과 격식 있는 이 학교 학생들은 모두 명문가의 영애들뿐.@더구나 바깥세상에 나가본 적이 없으며 같은 세대 ‘남자’를 본 적조차 없는 온실 속의 화초들.@이성과 바깥세상에 대한 면역을 기르기 위한 교육의 일환으로 ‘서민 샘플’로 선택된 키미토.@휴대폰, 게임, 만화조차 모르는 아가씨들에게 ‘서민’은 동경의 대상…?!",해외,일본,-,제작사-실버 링크,-,15,-,원작나나츠키 타카후미, 카구라자카 키미토 (KAGURAZAKA KIMITO)|神?坂公人 / 성우 : 타마루 아츠시 (TAMARU ATSUSHI)|田丸篤志, 각본-시모야마 켄토 음악-미즈타니 히로미,-,12,-,O44TgkEW7wo,0,0
2015,2015.10.06 01:00 (화),애니메이션,"드라마, 코미디",JK 밥-,감독-후지츠카,http://data5.onnada.com/anime/201509/thumb300x400_1988331734_91434af3_1-2.jpg,"JK(여고생)가 간단한 레시피를 사용한 B급 구르메 만든다!그것이 「JK 밥!」.@에리나, 사야카, 루리코 세사람은 고등학교 2학년 동급생.@시험공부 중 휴식시간에 매번 「JK 밥!」이 등장.@애니메이션을 보면 만드는 방법을 알 수 있다.@어디서나 구할 수 있는 재료로 누구나 만들 수 있는 간단한 레시피로 엉겁결에 당신도 만들고 싶어질지도.@.@.@.",해외,일본,K6Q1_6vXRW8,"제작사-쿄토마, 오피스 노블, 나미키 히로시, 마츠모토 미치코",-,12,-,-, 사에키 레이나 (SAEKI REI-)|佐伯麗奈 / 성우 : 하라 나츠코 (HARA -TSUKO)|原奈津子 아사히나 료카 (ASAHI- RYOUKA)|朝比奈?香 / 성우 : 후지타 나오 (FUJITA -O)|藤田奈央 이가라시 루리코 (IGARASHI RURIKO)|五十嵐ルリ子 / 성우 : 토쿠이 소라 (TOKUI SORA)|?井?空, 캐릭터 디자인-후지츠카 음악-호소이 타카후미,-,26,-,NUu9c0Qfnbw,0,0
2015,2015.10.06 01:05 (화),애니메이션,코미디,테큐 6,감독-이타가키 신,http://data5.onnada.com/anime/201508/thumb300x400_991326802_104da8b7_1-4.jpg,줄거리를 등록하여주세요.,해외,일본,Ucu7sh3SH7k,제작사-Mappa,-,15,-,"원작Piyo, 루츠", 반도 마리모 (BANDO MARIMO)|坂東まりも / 성우 : 하나자와 카나 (HA-ZAWA KA-)|花澤香菜 (はなざわかな) 신죠 카나에 (SHINJOU KA-E)|新庄かなえ / 성우 : 미모리 스즈코 (MIMORI SUZUKO)|三森すずこ (みもりすずこ) 타카미야 나스노 (TAKAMIYA -SUNO)|高宮なすの / 성우 : 나루미 쿄코 (-RUMI KYOKO)|鳴海杏子 오시모토 유리 (OSHIMOTO YURI)|押本ユリ / 성우 : 와타나베 유이 (WATA-BE YUI)|渡部優衣 토마린 (TOMARIN)|トマリン / 성우 : 오구라 유이 (OGURA YUI)|小倉唯 (おぐらゆい) 콘도 우동코 (KONDOU UDONKO)|近藤うどん子 / 성우 : 이시하라 카오리 (ISHIHARA KAORI)|石原夏織, 각본-이타가키 신 캐릭터 디자인-이타가키 신,-,12(72),-,L0JJ5auFjPA,0,0
2015,2015.10.04 01:58 (일),애니메이션,"학원, 코미디",진격- 거인중학교,감독-이바타 요시히데,http://data5.onnada.com/anime/201508/thumb300x400_991326802_832b4d67_1-1.jpg,"꿈을 포기하는 방법같은 건 몰라.@동경하던 고등학생을 쫓아 음악예능분야의 명문 아야나기 학교에 입학한 호시타니 유타(유우타).@학교에는 모든 신입생의 목표인 인기학과 '뮤지컬 학과'가 존재하고.@3학년 성적 톱3로 구성되는 '화앵회'라는 조직이 학교의 정점에 군림한다.@뮤지컬 학과에 들어가기 위해서는 '화앵회'의 멤버의 눈에 띄어 직접 지도받는 통칭 '스타화'에 드는 것이 최선의 지름길이지만.@.@.@ 뛰어난 재능을 가졌지만 각자 가지고 있는 문제때문에 뮤지컬 학과의 후보생으로 남는 것도 어려운나유키, 츠키미카도, 텐게지, 쿠가와 초심자나 다름없는 호시타니.@그런 6명이 '화앵회'의 괴짜 천재 오오토리의 눈에 든다.@.@.@!? 청춘 좌충우돌 뮤지컬 스토리 개막!",해외,일본,wm3WBqihF-A,제작사-프로덕션 I.G,-,12,-,"원작이사야마 하지메, 나카가와 사키", 엘런 예거 (EREN YAEGER)|エレン?イェ?ガ? / 성우 : 카지 유우키 (KAJI YUUKI)|梶裕貴 (かじゆうき) 미카사 아커만 (MIKASA ACKERMAN)|ミカサ?アッカ?マン / 성우 : 이시카와 유이 (ISHIKAWA YUI)|石川由依 아르민 알레르토 (ARMIN ARLELT)|アルミン?アルレルト / 성우 : 이노우에 마리나 (INOUE MARI-)|井上麻里奈 (いのうえまりな) 장 킬슈타인 (JEAN KIRSCHTEIN)|ジャン?キルシュタイン / 성우 : 타니야마 키쇼 (TANIYAMA KISHO)|谷山紀章 애니 레온하트 (ANI LEONHART)|アニ?レオンハ?ト / 성우 : 시마무라 유우 (SHIMAMURA YUU)|嶋村侑 사샤 블라우스 (SASHA BLOUSE)|サシャ?ブラウス / 성우 : 코바야시 유우 (KOBAYASHI YUU)|小林ゆう 크리스타 렌즈 (CHRISTA RENZ)|クリスタ?レンズ / 성우 : 미카미 시오리 (MIKAMI SHIORI)|三上枝織 코니 스프링거 (CONNY SPRINGER)|コニ??スプリンガ? / 성우 : 시모노 히로 (SHIMONO HIRO)|下野紘 (しものひろ) 마르코 봇트 (MARCO BODT)|マルコ?ボット / 성우 : 오오사카 료타 (OOSAKA RYOUTA)|逢坂良太 라이너 브라운 (RAINER BROWN)|ライナ??ブラウン / 성우 : 호소야 요시마사 (HOSOYA YOSHIMASA)|細谷佳正 베르톨트 후버 (BERTHOLD HUBER)|ベルトルト?フ?バ? / 성우 : 하시즈메 토모히사 (HASHIZUME TOMOHISA)|橋詰知久 유미르 (YMIR)|ユミル / 성우 : 후지타 사키 (FUJITA SAKI)|藤田? (ふじたさき) 리바이 (RIVAILLE)|リヴァイ / 성우 : 카미야 히로시 (KAMIYA HIROSHI)|神谷浩史 (かみやひろし) 엘빈 스미스 (ERWIN SMITH)|エルヴィン?スミス / 성우 : 오노 다이스케 (ONO DAISUKE)|小野大輔 (おのだいすけ) 한지 조에 (HANJI ZOE)|ハンジ?ゾエ / 성우 : 박 로미 (PARK ROMI)|朴?美 엘드 진 (ERD JIN)|エルド?ジン / 성우 : 치바 스스무 (CHIBA SUSUMU)|千葉進? 오르오 보자드 (ORUO BOZAD)|オルオ?ボザド / 성우 : 카와다 신지 (KAWADA SHINJI)|川田紳司 군타 슐츠 (GUNTA SCHULTZ)|グンタ?シュルツ / 성우 : 미토 코조 (MITO KOUZOU)|三?耕三 페트라 랄 (PETRA RAL)|ペトラ?ラル / 성우 : 아이카와 나츠키 (AIKAWA -TSUKI)|相川奈都? 리코 브렛첸스카 (RICO BRETSENSKA)|リコ?ブレツェンスカ / 성우 : 카이덴 미치코 (KAIDEN MICHIKO)|鷄冠井美智子 미케 자카리아스 (MIKE ZACHARIAS)|ミケ?ザカリアス / 성우 : 미야케 켄타 (MIYAKE KENTA)|三宅健太," 각본-고토 미도리 캐릭터 디자인-야히로 유코 음악-타치바나 아사미, 포니 캐니온",-,12,-,6rFq6tNh71o,0,0
