year,release_date,category,genre,title,creator,title_image,introduction,country_category,country_name,video,production,distribution,grade,runtime,remake,cast,staff,series,trilogy,soundtrack,ref_video,read_count,scrape_count
2009,2009.10.05,애니메이션,"코미디, 학원, 하렘, 판타지, 액션, 일상",하늘의 유실물,감독-사이토 히사시,http://data5.onnada.com/anime/201310/thumb300x400_32642209_fa6ae742_1.jpg,"「하늘을 나는 팬츠」로 세계적 센세이션을 일으켜, 매회 바뀌는 그리운 옛노래 엔딩, 그리고 파괴적인 개그와 지나친 성적 매력으로 관계 여러분의 꾸중을 받으면서, 21 세기의 애니메이션 씬을 휘저어, 화제를 독점해 온 「하늘의 유실물」.@2009년 10월부터의 제１기, 그리고 2010년 10월부터의 제2기 시리즈 「하늘의 유실물 f(포르테)」의 방송 종료후도 뿌리 깊은 인기를 자랑해, 관련 상품이나 이벤트가 째화로 오시노 애니메이션계 최종병기가, 마침내 스크린·데뷔! 아름다운 자연스럽게 둘러싸인 작은 마을, 공미정.@거기에 사는 사쿠라이 토모수는 「평화가 제일」을 모토로 하는 보통 학생이었다.@하지만, 어느날 하늘로부터 내려온 미확인 생물≪오징어 로스≫에 의해서, 평온인 일상이 자꾸자꾸 부수어져 가게 된다.@《애완용 엔제로이드》라고 자칭해, 지상에서 최초로 만난 토모키를《마스터》라고 부르는 오징어 로스는, 그의 소원을 실현하는 이상한 힘을 가지고 있었다!한층 더 쓴데레≪님프≫, 바카인≪아스트레아≫과 오싹오싹 증가해 가는 미확인 생물에 의해, 파괴되어 가는 토모키의 일상.@과연 영화에서는, 어떤 충격이 기다리고 있는 것인가!이번 여름.@하이퍼·덴쟈라스 귀여운 「하늘의 유실물」로부터, 눈을 떼어 놓을 수 없다",해외,일본,PqpdFT8wHh8,제작사-AIC A.S.T.A,-,19,-,원작미나즈키 스우, 이카로스 (IKAROS)|イカロス / 성우 : 하야미 사오리 (HAYAMI SAORI)|早見沙織 (はやみ さおり), 각본-카키하라 유코 캐릭터 디자인-와타나베 요시히로 음악-이와사키 모토요시,-,13,-,ory3cBsBHaM,0,0
2009,2009.10.05,애니메이션,"코미디, 액션",진 연희무쌍,감독-나카니시 노부아키,http://data5.onnada.com/anime/201101/thumb300x400_2048931593_b98e4f69_11.JPG,"전작의 사칭 유비가 토우카의 보검을 훔쳤다는 사실이 밝혀지고, 그 보검이 현재 공손찬에게 있다는걸 알게된 토우카는 관우들과 같이 공손찬을 만나러 간다.@ 그러나 공손찬은 그 보검을 그동안의 진 빚으로 인해 원소에게 담보로 줘버리고, 원소에게 찾아가니 원소는 그 보검을 원술에게 빌려준 상태.@ 이렇게 돌아다니다가 원술에게 제갈량이 지략으로 되찾았으나, 중간의 사건으로 한 화만에 다시 분실해 버렸다.@ 또한 화타가 찾던 태평요술서는 마지막의 노래 대결의 혼란을 틈타 행방불명되어 장 3자매에게 손에 들어가 황건적의 난은 발생했으나, 다들 장3자매의 노래에 이끌렸다는 점에서 착안하여 이쪽도 노래로 공격 해서 황건적의 난을 제압하게 된다.@ 유비, 마대, 방통, 원술 등 신캐릭터들이 등장한다.@ @ ",해외,일본,7ZaFpf6GKe0,제작사-동화 공방,-,19,-,원작BaseSon, 유비|劉備 / 성우 : 고토 마이 (GOTOU MAI)|後藤麻衣 (ごとうまい),-,-,-,-,-,0,0
2009,2009.10.05,애니메이션,드라마,미라클 트레인,감독-카사이 켄이치,http://data5.onnada.com/anime/201009/thumb300x400_2038530305_ee6bde33_000.jpg,-,해외,일본,ubOA2N6U6cQ,제작사-유메타 컴퍼니,-,12,-,-, 록폰기 후미 (ROPPONGI FUMI)|六本木 史 (ろっぽんぎ　ふみ) / 성우 : 켄 (KENN)|KENN (けん), 각본-카토 요이치 캐릭터 디자인-츠나키 아키 음악-카토 타츠야,-,13,-,Pf6PjdnN0Mk,0,0
2009,2009.10.05,애니메이션,"드라마, 로맨스",여름의 폭풍 2기,"감독-이시쿠라 켄이치, 신보 아키유키",http://data5.onnada.com/anime/201009/thumb300x400_2038530305_c482d5fc_0.jpg,"어느날, 폭풍과 1이 아르바이트를 하고 있는 찻집 「방주」에 모두가 모여, 여름의 풍물에 대해 이야기를 주고 받고 있었다.@이야기가 흘러 나와 바다에 가는 일이 되어, 폭풍의 수영복을 빌 수 있으면 매우 기뻐하는 1.@폭풍, 모기장, , 카나자등 여성진도, 마스터가 내 온 수영복을 앞에 두고, 기뻐하거나 놀라거나와 즐기고 있는 모습.@그러나, 1에 남자와 착각 되고 있는 윤은, 어떻게 속일까하고 어찌할 바를 모른다",해외,일본,e5wE9Rh4toI,제작사-샤프트,-,12,-,원작코바야시 진, 아라시야마 사요코 (ARASHIYAMA SAYOKO)|嵐山小夜子 / 성우 : 시라이시 료코 (SHIRAISHI RYOKO)|白石?子, 각본-타카야마 카츠히코 캐릭터 디자인-오오타 카즈히로 음악-사토우 켄,-,13,-,MDCKaILUw2A,0,0
2009,2009.10.04,애니메이션,"드라마, 학원",꿈빛 파티시엘,감독-스즈키 이쿠,http://data5.onnada.com/anime/201310/thumb300x400_32642209_c6f6ac63_1.jpg,"자신에게는 특별히 아무런 장점도 없다고 생각하고 있었던 14세 소녀 아마노 이치고.@ 장래에 정말로 무엇을 하고 싶은지조차도 알지 못했던 이치고였지만, 제과 전문학원인 세인트 마리 학원의 강사 앙리 선생님과의 만남이 이치고의 운명을 크게 뒤바꿔 놓게 된다.@이치고의 남다르게 뛰어난 미각과 독특한 개성을 높이 산 앙리 선생님 덕분에 무사히 학교에 편입하게 되었지만, 제빵에 대해서는 아직 초보자나 다름없는 이치고였기에 모든 것이 낯설고 어색할 뿐이다.@ 그러나 전설로만 전해져 온 과자의 정령 바닐라와 만나고 파트너를 이루게 되면서 이치고는 본격적으로 파티쉐르가 되기 위한 발걸음을 내딛는다.@ 이치고가 바라는 것은 어릴 적 울던 자신에게 건네진 '할머니의 딸기 타르트'의 맛을 재현해 내는 것.@ 쉬우면서도 어려울 듯한 이치고의 작은 소망은 과연 언제쯤 빛을 발할 수 있을 것인지!?",해외,일본,C_u_1Bf2GI0,제작사-Studio Hibari,-,전체,-,원작마츠모토 나츠미, 아마노 이치고 (ICHIGO AMANO) / 성우 : 유우키 아오이 (YUUKI AOI)|悠木碧, 각본-야마다 타카시 캐릭터 디자인-아키야마 유키코 음악-오오하시 메구미,-,50,-,C_u_1Bf2GI0,0,0
2009,2009.10.04,애니메이션,"시대, 액션",이누야샤 완결편,감독-아오키 야스나오,http://data5.onnada.com/anime/201310/thumb300x400_32642209_f5e86f3a_1.jpg,"히구라시 신사의 장녀 유가영은 중학교 3학년으로 평범한 나날을 보내고 있다.@ 그러나 그녀의 15번째 생일날 사당 안에 있는 우물에서 나타난 지네요괴에게 붙잡혀 우물 안을 통해 시공을 초월하여 약 500년 전 전국시대로 오게 되고, 신성한 나무 앞에서 봉인되어 잠들어 있는 반요 이누야샤를 처음으로 만나게 된다.@ 자신이 떨어진 우물 근처에는 이누야샤를 봉인한 금강이라는 죽은 무녀의 동생 금사매가 살고 있는데, 금사매는 가영을 보고 자신의 언니 금강의 환생일 것이라고 예상한다.@ 그 날 저녁, 우물 속에서 봤던 지네요괴가 다시 마을을 습격하여 가영은 지네요괴를 유인하기 위해 이누야샤의 숲으로 도망을 가고, 지네요괴에게 공격받는 순간 그녀 속에 잠재되어 있는 무녀 금강의 힘으로 이누야샤의 봉인을 풀어 위기를 면한다.@ 또한 자신의 몸 속에 사혼의 구슬이 봉인되어 있어, 구슬의 힘을 빼앗으려 하는 요괴들의 표적이 되고 있음을 알게 된다.@ 집으로 돌아가기 위해 우물이 있는 곳으로 가는 도중 또 다른 요괴의 습격을 받아 결국 사혼의 구슬을 빼앗기게 된 가영은 날아가는 요괴를 겨냥하여 화살을 당겨보지만, 무녀 금강의 힘이 실린 화살이 요괴와 구슬을 한꺼번에 관통하는 바람에 사혼의 구슬은 공중에서 산산조각으로 깨어진 채 사방으로 흩어진다.@ 사혼의 구슬 조각이 악한 요괴의 손에 들어가 세상이 어지러워 질 것을 염려한 이누야샤와 가영은 흩어진 사혼의 구슬 조각을 모으기 위해 머나먼 여정길에 오른다.",해외,일본,sv7gytqihrU,제작사-선라이즈,-,12,-,원작타카하시 루미코, 이누야샤 (INUYASHA) / 성우 : 야마구치 캇페이 (YAMAGUCHI KAPPEI)|山口勝平,-,-,-,-,-,0,0
2009,2009.10.03,애니메이션,"드라마, 로맨스",화이트 앨범,-,http://data5.onnada.com/anime/201310/thumb300x400_32642209_80b6c76d_1.jpg,"겨울의 앨범은 언제나 희고, 안타깝게.. 노래가 들려 온다.@겨울의 도로, 차가운 바람 속, 그 노래소리에 발을 멈춘다.@뮤직 샵의 가게 앞. 브라운관의 저 편에서 그녀는 노래하고있다.@나는 이 쪽에서, 그것을 조용히 보고 있다.@대학에서 돌아오는 길, 겨울 바람을 맞으며, 언제까지나 계속 서서...@나의 일상은, 이런 식으로, 언제나 평범하다.  다만 하나 보통과는 다른 것.@그녀의 데뷔 후에도, 두 명의 관계는 변함없이 계속되어 왔다.@ 적어도, 지금까지는.  그녀는 그녀의 특별한 생활을 보내고,@나는 나의 평범한 일상을 보낸다. 누군가가 누군가와 만나, 헤어지고,@서로를 끌어들이면서, 날마다 의미없이 지나간다.@한겨울의 하얀 앨범에 써내려가는 이야기는, 언제나, 여기에 있다.",해외,일본,xUeOeWSP9XE,제작사-Seven Arcs,-,15,-,원작Aquaplus, 모리카와 유키 (YUKI MORIKAWA)|森川由綺 / 성우 : 히라노 아야 (HIRANO AYA)|平野綾," 각본-사토 히로아키 캐릭터 디자인-요시나리 코우 음악-후지마 히토시, Elements Garden, 후지타 쥰페이",-,26,-,-,0,0
2009,2009.10.03,애니메이션,"능력, 코미디, 학원",수호캐릭터 파티-,감독-이토 카츠후미,http://data5.onnada.com/anime/201310/thumb300x400_32642209_af411911_1.jpg,"이야기 첫 시작에는 아무는 원작에서 4학년이었지만, ",해외,일본,Kb_DWC7MHXk,제작사-Satelight,-,전체,-,원작Peach Pit, 히나모리 아무 (AMU HINAMORI)|伊藤かな? / 성우 : 이토 카나에 (ITOU KANAE)|伊藤かな? (いとかなえ), 각본-오오노기 히로시 캐릭터 디자인-사이 후미히데,-,25(127),-,yLbqTUq8AUo,0,0
2009,2009.10.03,애니메이션,액션,성검의 블랙스미스,감독-히다카 마사미츠,http://data5.onnada.com/anime/201212/thumb300x400_2077629024_082b499b_1.PNG,"대륙을 뒤흔들어 무수한 희생을 낳은 대리 계약 전쟁으로부터 수십년…….@독립 교역도시 하우스만의 자위 기사단에 소속하는 세시리·캠벨은@어느 한명의 소년에게 궁지를 구해진다. 소년의 이름은 루크·에인즈워스.@도시의 탈락에 공방을 짓는 대장간이었다. 루크가 가지는, 기묘한 검-대검도 끊은@그 「칼」에 매료되고 세시리는 접힌 애검의 대신이 된다.@새로운 검을 치면 좋겠다고 루크에 간절히 부탁한다. 그와의 만남이, 성검을 둘러싼@가혹한 운명에 당신을 말려 들게 해 간다고도 알지 못하고",해외,일본,iVql97Rxi2I,제작사-만그로브,-,15,-,원작미우라 이사오, 세실리 캠벨 (CECILY CAMBELL)|セシリ??キャンベル / 성우 : 후지무라 아유미 (FUJIMURA AYUMI)|藤村?,-,-,-,-,-,0,0
2009,2009.10.03,애니메이션,"능력, 학원, 액션, 판타지, 배틀",어떤 과학의 초전자포,감독-나가이 타츠유키,http://data5.onnada.com/anime/201907/thumb300x400_2070905244_66a77533_0.jpg,초능력 개발을 정규 수업 과정에 포함시키고 있으며 230만 인구의 80%가 학생인 과학의 집결지 학원도시.@이 도시의 모든 학생은 능력의 레벨에 따라 레벨 0(무능력자)부터 레벨 5(초능력자)까지 분류된다.@학원도시에서 7명밖에 존재하지 않는 레벨 5 중 No.3인 통칭『레일건』(초전자포) 미사카 미코토는@학원도시의 사건들과 이면의 어두운 부조리에 맞서 싸운다.,해외,일본,eVudpKEJcYo,제작사-J.C.Staff,-,15,-,"원작카마치 카즈마, 후유카와 모토이", 미사카 미코토 (MISAKA MIKOTO)|御坂美琴 / 성우 : 사토 리나 (SATOU RINA)|佐藤利奈 (さとうりな),-,-,-,-,-,0,0
2009,2009.10.02,애니메이션,"코미디, 학원, 액션, TS",캠퍼,감독-쿠로다 야스히로,http://data5.onnada.com/anime/201310/thumb300x400_32642209_58ca580e_f016_0.jpg,"매우 보통 남자 고교생·세노 나틀은, 어느 아침 눈을 뜨면, 터무니 없는 미소녀가 되어 있었다!한층 더 돌연 말 낸 봉제인형으로부터,싸우기 위한 존재 「견포 퍼」로 선택되었다고 전해듣는다.@게다가, 다른 견포 퍼와 싸우기 위해서는 여자가 되지 않으면 안 된다고!차례차례로 나틀에 덤벼 들어 오는 미소녀 견포 퍼들!그리고 여자부에 잠입한 나틀을 둘러싸고, 사랑의 싸움도 시작된다!과연 나틀의 평온인 날마다는 돌아오는 것일까?",해외,일본,itIYkfPkh_o,제작사-노매드,-,15,-,원작츠키지 토시히코, 세노 나츠루 (SENOU NATSURU)|?能ナツル (せのうなつる) / 성우 : 이노우에 마리나 (INOUE MARINA)|井上麻里奈 (いのうえまりな), 각본-후데야스 카즈유키 캐릭터 디자인-후지타 마리코 음악-카토 타츠야,-,12,-,-,0,0
2009,2009.10.02,애니메이션,"드라마, 코미디, 학원",냥코이,감독-카와구치 케이이치로,http://data5.onnada.com/anime/201310/thumb300x400_32642209_be7bd7c2_1.jpg,"고양이 알레르기가 있는 고등학생 코사카 준페이는 하굣길에 길에 널린 빈 깡통을 무심코 차버린다.@그런데 그 깡통은 운 나쁘게도 인근 사찰에서 보관중인 '고양이 지장보살'에게 맞고, 그로 인해@'고양이 지장보살'의 목이 부러지고야 말았다. 그날 밤, 자신의 집에서 키우던 고양이인 냠사스의 말이@들리는 것에 당황해 '고양이 지장보살'과 관련이 있지 않을까 싶어 다시 그 사찰을 찾게 되고@'고양이 지장보살'을 관리중인 사찰에 사는 고양이인 타마로부터 '고양이 지장보살'의 노여움을 사게 되면@그 자는 고양이가 된다는 이야기를 듣게 된다.@그 저주를 풀려면 100마리의 고양이에게 선행을 베풀지 않으면 안된다는데...",해외,일본,kIxuWdtA3uE,제작사-AIC,-,12,-,원작후지와라 사토, 코우사카 쥰페이 (KOUSAKA JUNPEI)|高坂潤平 (こうさかじゅんぺい) / 성우 : 아사누마 신타로 (ASANUMA SHINTARO)|?沼晋太? (あさぬましんたろう)," 각본-이노츠메 신이치 캐릭터 디자인-마사히로 야미네, 모리타 카즈아키 음악-미와 마나부, 오오카와 시게노부",-,12,-,-,0,0
2009,2009.10.02,애니메이션,액션,싸우는 사서 The Book of Bantorra,감독-시노하라 토시야,http://data5.onnada.com/anime/201310/thumb300x400_32642209_5381e36c_1.jpg,"죽은 자의 모든 것이 책이 되어 도서관에 들어가는 세계의 이야기.@ 사이비 종교 단체인 신익교단은 세상을 수호하는 반트라 도서관의 무장사서들과 싸움에 돌입한다.@ 세계최강의 관장 대행 '하뮤츠 메세타'는 신익교단과의 싸움에서 자신의 죽음을 바라는데.@.@.@.@ 신이 지상에 있던 '낙원 시대'가 끝난지 약 2000년.@ 장대한 싸움이, 시작되었다.",해외,일본,yDAd-9Tjx0A,제작사-David Production,-,15,-,원작야마가타 이시오, 하뮤츠 메세타|ハミュッツ (メセタ) / 성우 : 박 로미 (PARK ROMI)|朴?美子," 각본-오카다 마리, 네모토 토시조 캐릭터 디자인-야마다 마사키 음악-히라노 요시히사",-,27,-,qBI67O3PRL4,0,0
