year,release_date,category,genre,title,creator,title_image,introduction,country_category,country_name,video,production,distribution,grade,runtime,remake,cast,staff,awards,series,soundtrack,amount,ref_video
2018,2018 .01.31 개봉,영화,"액션, 드라마, 전쟁",12 솔져스,니콜라이 퓰시,https://movie-phinf.pstatic.net/20180409_274/1523251123010pBDci_JPEG/movie_image.jpg,"전 세계가 목격한 사상 최악의 테러 발생 15일 후,@ '미치(크리스 헴스워스)'는 사랑하는 가족을 뒤로 한 채@ 비공식 작전 수행을 위한 11명의 최정예 요원들과 함께@ 탈레반이 점거한 아프가니스탄에 도착한다.@ @ 그곳에서 그들을 기다리고 있는 것은 5만 명의 적군과@ 도저히 승리할 수 없는 불가능한 전쟁뿐이다!@ @ 살아남을 확률 0%, 그러나 반드시 성공해야만 하는 작전!",해외,미국,NJxvpc_mrrU,조이앤시네마,(주)제이앤씨미디어그룹,15세 관람가,130분,-,벤 오툴 오스틴 허버트 파힘 파즐리 네이비드 네가반 잭 케시 롭 리글 태드 럭킨빌 제프 스털츠 오스틴 스토웰 테일러 쉐리던 엘사 파타키 윌리암 피츠너 트래반트 로즈 마이클 페나 마이클 섀넌 크리스 헴스워스 ,  피터 크레이그 Peter Craig (각본) 테드 탤리 Ted Tally (각본) 더그 스탠튼 Doug Stanton (원작자) 제리 브룩하이머 Jerry Bruckheimer (제작) 태드 럭킨빌 Thad Luckinbill (제작) 트렌트 럭킨빌 Trent Luckinbill (제작) 몰리 스미스 Molly Smith (제작) 데이빗 벵하우스 David Venghaus (협력프로듀서) 예일 바딕 Yale Badik (기획) 가렛 그랜트 Garrett Grant (기획) 발 힐 Val Hill (기획) 브로데릭 존슨 Broderick Johnson (기획) 앤드류 A. 코소브 Andrew A. Kosove (기획) 채드 오만 Chad Oman (기획) 엘렌 H. 슈워츠 Ellen H. Schwartz (기획) 더그 스탠튼 Doug Stanton (기획) 마이크 스텐슨 Mike Stenson (기획) 라스무스 비드백 Rasmus Videbaek (촬영) 로렌트 코사얀 Laurent Kossayan (사운드슈퍼바이저) 론 발피 Lorne Balfe (음악) 트로이 시즈모어 Troy Sizemore (아트디렉터) 비야른 슬레텔란드 Bjarne Sletteland (아트디렉터) 데릭 발라드 Derrick Ballard (아트디렉터) 크리스토퍼 글래스 Christopher Glass (미술) 빌헬름 파우 Wilhelm Pfau (세트) 다니엘 J. 레스터 Daniel J. Lester (의상) 리사 라섹 Lisa Lassek (편집) 조 에드너 볼딘 Jo Edna Boldin (배역) 존 팝시데라 John Papsidera (배역),-,-,-,223740,V7BpPEGe9EY
2018,2018 .03.15 개봉,영화,드라마,120BPM,로빈 캉필로,https://movie-phinf.pstatic.net/20180226_118/1519609814257PXOAW_JPEG/movie_image.jpg,"1989년 파리, 에이즈의 확산에도 무책임한 정부와 제약 회사에 대항하는@ '액트업파리'(ACT UP PARIS)의 활동가들은 오늘을 살기 위해 1분 1초가 절박하다.@ 새롭게 단체에 가입한 '나톤'(아르노 발노아)은@ 누구보다도 열정적으로 활동하는 '션'(나우엘 페레즈 비스키야트)과@ 함께 차가운 시선에 맞서 뜨겁게 사랑하며 투쟁한다.@ 하지만 이미 에이즈로 고통 받고 있는 '션', 그를 향한 '나톤'의 사랑은 거침없고,@ 얼마 남지 않은 시간을 연장하기 위해 그들은 다시 거리를 향해 나서는데-@ @ 올 봄, 당신의 심장에서 깨어날 단 한편의 걸작@ 120BPM, 이 사랑의 속도에 심장이 뛴다!",해외,프랑스,g4czf4354Q8,레인보우,레인보우,청소년 관람불가,143분,-,이브 헤크 코랄리 루시에 펠릭스 마리토 알로이즈 소바주 앙투안 라이나르츠 아델 에넬 아르노 발로아 나우엘 페레즈 비스카야트 ,  로빈 캉필로 Robin Campillo (각본) 필리프 마녜오 Philippe Mangeot (각본) 허거 샤보노 Hugues Charbonneau (제작) 마리-앙쥬 루치아니 Marie-Ange Luciani (제작) 잔느 라프와리 Jeanne Lapoirie (촬영) 줄리앙 시카트 JULIEN SICART (음향) 쟝-피에르 라포스 Jean-Pierre Laforce (음향) 발레리 데루프 VALERIE DELOOF (음향) 아르노 레보티니 Arnaud Rebotini (음악) 엠마뉴엘 듀플레 Emmanuelle Duplay (미술) 헬렌 레이 Helene Rey (세트) 기 몽비야드 Guy Monbillard (특수효과) 이자벨 패네티에 Isabelle Pannetier (의상) 로빈 캉필로 Robin Campillo (편집) 스테파니 레게르 Stephanie Leger (편집) 레일라 푸르니에 Leila Fournier (배역) 사라 테퍼 Sarah Teper (배역),배우/제작진 수상 이력@수상정보 테이블표@2019@제 9회 서울 국제 프라이드 영화제@후보@핫핑크 (로빈 캉필로)@제 39회 런던 비평가 협회상@후보@외국어영화상 (로빈 캉필로)@2018@제 6회 무주산골영화제@후보@상영작 - 판 (로빈 캉필로)@제 29회 팜스프링스 국제영화제@후보@토킹 픽쳐스 (로빈 캉필로)@제 23회 크리틱스 초이스 시상식@후보@외국어 영화상 (로빈 캉필로)@제 43회 세자르영화제@수상@각본상 (로빈 캉필로)@수상@남우조연상 (앙투안 라이나르츠)@후보@미술상 (엠마뉴엘 듀플레)@수상@신인남우상 (나우엘 페레즈 비스카야트)@후보@신인남우상 (아르노 발로아)@후보@여우조연상 (아델 에넬)@수상@음악상 (아르노 레보티니)@후보@음향상 (줄리앙 시카트 외 2명)@후보@의상상 (이자벨 패네티에)@수상@작품상 (로빈 캉필로)@후보@촬영상 (잔느 라프와리)@수상@편집상 (로빈 캉필로)@후보@프로덕션상 (로빈 캉필로)@제 52회 전미 비평가 협회상@후보@외국어영화상 (로빈 캉필로)@2017@제 13회 취리히 영화제@후보@보더 라인스 (로빈 캉필로)@제 7회 서울 국제 프라이드 영화제@후보@스페셜 프라이드 (로빈 캉필로)@수상@왓챠프라이드상 (로빈 캉필로)@제 32회 마르델플라타 국제영화제@후보@오서스 (로빈 캉필로)@후보@파노라마 (로빈 캉필로)@제 7회 CINE ICON: KT&G 상상마당 배우기획전@후보@NEW ICON (나우엘 페레즈 비스카야트)@제 19회 리우 데 자네이루 국제영화제@후보@월드 파노라마 (로빈 캉필로)@제 58회 데살로니키 국제 영화제@후보@LUX 프라이즈 (로빈 캉필로)@제 15회 자그레브 영화제@후보@사이드 프로그램 - 룩스 필름 데이즈 (로빈 캉필로)@제 40회 밀 밸리 영화제@후보@세계영화 (로빈 캉필로)@제 61회 런던 국제 영화제@후보@공식 경쟁 (로빈 캉필로)@제 48회 인도국제영화제@수상@남우주연상 (나우엘 페레즈 비스카야트)@후보@국제 경쟁 (로빈 캉필로)@수상@작품상 (로빈 캉필로)@제 37회 하와이국제영화제@후보@유러피안 쇼케이스 (로빈 캉필로)@제 30회 유럽영화상@후보@EFA 장편 영화 셀렉션 (로빈 캉필로)@후보@유러피안 남우주연상 (나우엘 페레즈 비스카야트)@후보@유러피안 작품상 (로빈 캉필로)@수상@유러피안 편집상 (로빈 캉필로)@제 28회 싱가포르 국제 영화제@후보@시네마 투데이 (로빈 캉필로)@제 66회 멜버른 국제 영화제@후보@헤드라이너 (로빈 캉필로)@제 54회 금마장@후보@L.G.B.T (로빈 캉필로)@제 53회 시카고국제영화제@수상@골드Q휴고상-아웃룩프로그램 (로빈 캉필로)@후보@아웃룩 (로빈 캉필로)@후보@월드 시네마 (로빈 캉필로)@제 65회 산세바스티안국제영화제@후보@Pearls (로빈 캉필로)@제 42회 토론토국제영화제@후보@특별한 발표 부문 (로빈 캉필로)@제 36회 벤쿠버국제영화제@후보@주목! 프랑스 (로빈 캉필로)@제 82회 뉴욕 비평가 협회상@수상@외국영화상 (로빈 캉필로)@제 30회 시카고 비평가 협회상@후보@외국어영화상 (로빈 캉필로)@제 43회 LA 비평가 협회상@수상@외국어영화상 (로빈 캉필로)@제 55회 뉴욕영화제@후보@장편 상영작 (로빈 캉필로)@제 70회 칸영화제@후보@경쟁부문 (로빈 캉필로)@수상@심사위원대상 (로빈 캉필로)@접기,-,-,5163,g4czf4354Q8
2018,2018 .11.08 개봉,영화,스릴러,12피트,맷 에스카다리,https://movie-phinf.pstatic.net/20181019_160/1539928820047TdfeY_JPEG/movie_image.jpg,"긴 연휴를 앞둔 하루 전, 수영장을 찾은 ‘브리’.@ 언니 ‘조나’와 함께 수영장 바닥 아래에서@ 약혼반지를 찾으려 애쓰는 사이,@ 그만 수영장 덮개가 닫히고 만다.@ @ 모두가 나가고 아무도 없는 수영장.@ 어둠이 깔리고, 점점 차가워져 가는 물속에서@ 생존을 향한 두 자매의 필사적인 사투가 시작된다!",해외,미국,yrq2WhgKcUw,(주)제이브로,(주)라이크콘텐츠,15세 관람가,85분,-,도널드 프린스 토빈 벨 다이앤 파 알렉산드라 파크 노라 제인 눈 ,  맷 에스카다리 Matt Eskandari (각본) 페르난도 스쥬 Fernando Szew (기획) 해나 필레머 Hannah Pillemer (기획) 바이런 워너 Byron Werner (촬영) 토드 하버만 Todd Haberman (음악) 빈센트 알보 Vincent Albo (미술) 에드 펠릭스 Ed Felix (특수효과) 다니엘 오피에로 Danielle Aufiero (배역),-,-,-,924,JyItqzdR79o
2018,2018 .10.31 개봉,영화,다큐멘터리,"1991, 봄",권경원,https://movie-phinf.pstatic.net/20181008_286/1538989668680KEozY_JPEG/movie_image.jpg,"1987년 승리의 함성이 사그라진 1991년의 봄.@ 국가의 불의에 저항하던 11명의 청춘들이 스러진다.@ 국가는 27살 청년 강기훈을 배후로 지목한다.@ 유서대필과 자살방조라는 사법사상 유일무이한 혐의.@ 시시한 진실보다 재밌는 거짓이 만개했던 봄, 아무도 울지 못했다.@ 24년이 흐른 2015년의 봄, 51살 강기훈은 최종 무죄가 된다.@ 하지만 그에게 남은 건 암세포와 6줄의 기타뿐.@ 그는 말하기를 멈추고 기타를 잡는다.@ 못다 핀 꽃들을 위한 애도가 시작된다.",국내,한국,j6P4gazbSmo,(주)해밀픽쳐스,인디플러그,12세 관람가,89분,-,강기훈 ,  양정화 (제작) 고명욱 (촬영) 최주영 (촬영) 권경원 GWON Gyungwon (촬영) 양정원 (음악) 장기호 (노래) 권경원 GWON Gyungwon (편집) 노유정 (편집) 문재희 (인형극) 박재준 (일러스트레이터),배우/제작진 수상 이력@수상정보 테이블표@2019@제 6회 들꽃영화상@후보@다큐멘터리 감독상 (권경원)@후보@민들레상 (권경원)@제 12회 서울노인영화제@후보@국내특별장편 (권경원)@2018@제 20회 우디네 극동영화제@후보@다큐멘터리 (권경원)@2017@제 43회 서울독립영화제@후보@새로운 선택 (권경원)@수상@새로운선택상 (권경원)@제 22회 부산국제영화제@후보@와이드 앵글 (권경원),-,-,-,n7E_pznMOnM
2018,2018 .04.24 개봉,영화,멜로/로맨스,19금 특별한 정사,닥터 필,https://movie-phinf.pstatic.net/20180404_44/1522818241469b3NWr_JPEG/movie_image.jpg,"화가인 준식은 누드화를 그리기 위해 모델인 수정을 섭외한다. 수정의 아름다운 몸에 취해 작업에 집중하지 못하는 준식은 잠시 휴식을 갖자고 제안한다. 준식이 잠시 자리를 비운 사이, 캔버스에 그려진 자신의 모습을 발견한 수정은 자신과 다르게 나온 그림에 만족하지 못한다. 수정은 자신 본연의 모습을 봐달라며 준식에게 아주 특별한 경험을 선사하는데…",국내,한국,6hrD24YJU4U,(주) 케이알씨지,-,청소년 관람불가,58분,-,태식 써니 ,-,-,-,-,-,-
2018,2018 .01.24 개봉,영화,드라마,1급기밀,홍기선,https://movie-phinf.pstatic.net/20171229_122/1514509440369GnxtO_JPEG/movie_image.jpg,"국방부 군수본부 항공부품구매과 과장으로 부임한 박대익 중령(김상경)에게 어느 날,@ 공군 전투기 파일럿 강영우 대위가 찾아와 전투기 부품 공급 업체 선정에 대한 의혹을 제기한다.@ 이에 대익이 부품구매 서류를 확인하던 중 유독 미국의 에어스타 부품만이 공급되고 있음을 발견한다.@ @ 한편 강영우 대위가 전투기 추락 사고를 당하고,@ 이를 조종사 과실로 만들어 사건을 은폐하는 과정을 지켜본 대익은 큰 충격을 받는다.@ 그리고 은밀한 뒷조사 끝에 차세대 전투기 도입에 관한@ 에어스타와 연계된 미 펜타곤과 국방부 간에 진행되고 있는 모종의 계약을 알게 된다.@ @ 딸에게만큼은 세상에서 가장 바보 같지만 세상에서 제일 용감한 군인으로 남고 싶은 대익은@ [PD25시]의 기자 김정숙(김옥빈)과 손잡고 국익이라는 미명으로 군복 뒤에 숨은 도둑들의 만행을 폭로하기로 결심하는 데…@ @ 그들이 시작한 전쟁, 절대로 항복하지 않을 것이다!",국내,한국,2c0G53QvhiI,"(주)미인픽쳐스 , (주)디엔티미디어",리틀빅픽쳐스,12세 관람가,101분,-,김성민 성병숙 지건우 이지원 이항나 김경남 황보라 서현우 김병철 최귀화 최무성 김옥빈 김상경 ,"  안영수 (각본) 최창열 (각본) 황영철 (각본) 채윤석 (각색) 최강혁 (제작총괄) 신병훈 (프로듀서) 서경배 Kyungbae,Seo (제작실장) 조창래 (제작부장) 조주환 (제작부) 조미연 (제작부) 김병민 (제작부) 윤예진 (제작부) 안훈찬 (제작) 최강혁 (제작) 김디나 (제작지원) 김보경 (제작지원) 김택규 (제작지원) 문경돈 (제작지원) 박형우 (제작지원) 조헌태 (제작지원) 오지수 (제작지원) 한성관 (제작지원) 홍규의 (제작지원) 곽중훈 (제작관리) 안영진 (제작관리) 이정환 (제작관리) 백성욱 (제작관리) 조향연 (제작회계) 권지원 (제작투자) 이숙현 (투자진행) 이정은 (투자책임) 국세환 (공동제작) 이은 (공동투자) 심재명 (공동투자) 김정훈 (공동투자) 국세환 (공동투자) 이재우 (공동투자) 정무열 (공동투자) 신우성 (공동투자) 오세영 (공동투자) 김태준 (공동투자) 정상태 (로케이션매니져) 조동헌 (촬영부) 이덕렬 (촬영부) 이지용 (촬영부) 신정희 (촬영부) 박지혜 (촬영부) 이광순 (촬영부) 권준혁 (촬영부) 이두만 (촬영) 강성훈 (조명) 오성택 (조명부) 나상조 (조명부) 김형주 (조명부) 박용준 (조명부) 이현우 (조명부) 이영인 (조명부) 홍석봉 (조명부) 이형준 (조명부) 서은지 (조명부) 박규태 (조명부) 김현철 (조명부) 송진영 (조명부) 방현용 (조명부) 황성록 (조명부) 최유림 (조명부) 장윤경 (조명부) 이준혁 (조명부) 김주원 (조명부) 정주은 (조명부) 김태영 (키그립) 염재민 (연출부) 이연빈 (연출부) 김보경 (연출부) 김시내 (스크립터) 박성진 (조감독) 김현상 (동시녹음) 오영훈 (녹음) 노윤주 (음향편집) 박주강 (음향편집) 이정호 (음향편집) 김하늘 (음향편집) 이충규 (음향효과) 김민지 (음향효과) 신이나 (음향효과) 박주현 (붐오퍼레이터) 김기철 (붐어시스턴트) 박용기 (사운드) 박주강 (사운드) 장영규 (음악) 장수민 (음악지원) 박동석 (음악지원) 안은지 (음악지원) 이현지 (음악지원) 김선 (음악지원) 장영규 (작곡) 김선 (작곡) 이병훈 Lee Byung Hoon (작곡) 김수현 (아트디렉터) 최치열 (미술) 박지은 (미술팀) 이강혁 (미술팀) 성명준 (세트) 김덕두 (작화) 김성준 (작화) 김열린 (작화) 권주희 (미술지원) 김은영 (미술지원) 장석훈 (소품) 최완진 (미술팀장) 신별나 (미술팀장) 성명준 (특수소품) 손기동 (특수효과) 박기정 (특수효과) 박장진 (시각효과) 김세규 (시각효과) 이현석 LEE Hyunsuk (시각효과) 김지호 (시각효과) 이순범 (시각효과) 이종묵 (시각효과) 배연수 Bae Yeon Su (시각효과) 김익현 (시각효과) 고경민 (시각효과) 김대욱 (시각효과) 이준희 Junhee Lee (시각효과) 최영준 (시각효과) 이하영 (시각효과) 임용순 (시각효과) 김민정 (시각효과) 이학준 (시각효과) 어석주 (시각효과) 곽재원 (시각효과) 이종훈 (시각효과) 김병준 (시각효과) 유영빈 (시각효과) 원종훈 (시각효과) 변아름비치 (시각효과) 손태원 (시각효과) 박상용 (시각효과) 손동범 (시각효과) 한유화 (시각효과) 한슬기 (시각효과) 박영서 (시각효과) 오규민 (시각효과) 임현정 (시각효과) 김나현 (시각효과) 김원일 (시각효과) 유호선 (시각효과) 박성현 (시각효과) 김정희 (시각효과) 김지현 (시각효과) 이지영 (시각효과) 김세경 (시각효과) 진희영 (시각효과) 최유라 (시각효과) 권회수 (-무술팀) 김철구 (-무술팀) 서정수 (-무술팀) 윤정석 (-무술팀) 이현우 LEE Hyun-woo (-무술팀) 임왕섭 (-무술팀) 정택호 (-무술팀) 조상현 (-무술팀) 지성환 (-무술팀) 채재욱 (-무술팀) 최태정 (-무술지도) 이종연 (-무술) 임윤조 (분장) 이민 (헤어) 정현지 (헤어) 양현서 (의상) 정혜경 (현장편집) 김상범 (편집) 김재범 (편집) 안태희 (광고디자인) 장익호 (광고디자인) 김형석 (디지털색보정) 이은 (후반작업) 정지인 (스토리보드) 오채진 (후반작업진행) 임정혁 (영어 감수) 고상준 (그립팀) 곽영빈 (그립팀) 전용훈 (스테디캠) 함성진 (스테디캠) 문주천 (지미집) 문주현 (지미집) 방철우 (지미집) 정원종 (슈팅카) 이창현 (촬영장비) 진승우 (데이터매니저) 오성택 (발전차) 안재정 (발전차) 오정우 (조명크레인) 오슬아 (세트디자인) 박성제 (세트제작) 고흥규 (세트제작) 박성안 (세트제작) 박성용 (세트제작) 정상진 (세트제작) 백진태 (세트제작) 나수일 (소품차량) 정미라 (소품차량) 김성원 (소품차량) 고영철 (소품차량) 정요한 (소품차량) 박혜옥 (소품차량) 조우진 (녹음팀) 서지훈 (녹음팀) 황혜림 (의상실장) 안연경 (의상팀) 정은지 (의상팀) 이충연 (의상지원) 유경주 (분장팀장) 신유나 (분장팀장) 백종아 (분장지원) 서영인 (분장지원) 박동석 (특수효과팀장) 최재준 (편집팀) 정원준 (편집팀) 박주희 (편집팀) 주영견 (디지털색보정) 고은비 (디지털색보정) 최은석 (디지털색보정) 이호우 (디지털색보정) 주영견 (디지털색보정) 김재호 (디지털색보정) 김영수 (시나리오 자문) 조주형 (시나리오 자문) 이동직 (법률자문) 김동은 (투자마케팅총괄) 이창준 (배급총괄) 박선미 (국내배급진행) 박두희 (국내배급진행) 신지민 (해외배급진행) 이남희 (투자관리총괄) 서진석 (투자관리진행) 허수영 (공동투자책임) 김호세 (공동투자책임) 권영락 (공동투자책임) 김형 (공동투자책임) 곽동현 (공동투자책임) 오정근 (공동투자진행) 성민 (공동투자진행) 허규범 (공동투자진행) 김한성 (공동투자진행) 유진아 (공동투자진행) 이현진 (공동투자진행) 송동희 (공동투자진행) 김형만 (공동투자총괄) 박종희 (회계) 최수미 (회계) 채윤희 (마케팅홍보) 김태주 (마케팅홍보) 김경중 (마케팅홍보) 이선미 (마케팅홍보) 김연정 (마케팅홍보) 손상봉 (온라인마케팅) 류란 (온라인마케팅) 김윤정 (온라인마케팅) 김상아 (온라인마케팅) 김이현 (온라인마케팅) 서범석 (온라인디자인) 지유나 (온라인디자인) 이아름 (온라인디자인) 김아영 (온라인디자인) 양서연 (온라인디자인) 조석환 (포스터사진) 조석환 (현장사진) 김동현 (예고편) 유태인 (예고편) 성진아 (예고편) 김보은 (예고편) 노재영 (예고편) 장재영 (예고편) 김태준 (광고 대행) 박진선 (광고 대행) 신동우 (광고 대행) 김윤태 (이벤트기획) 이민호 (이벤트기획) 신문희 (이벤트기획) 김효선 (이벤트기획) 강태우 (이벤트기획) 마혜원 (이벤트기획) 송진화 (제작탑차) 박동석 (제작탑차) 정승기 (렌터카) 김태평 (의료 지원) 허이현 (촬영버스) 국세환 (매니저부문) 이금철 (매니저부문) 박인규 (매니저부문) 정재건 (매니저부문) 신정수 (매니저부문) 지승범 (매니저부문) 최명규 (매니저부문) 박강수 (매니저부문) 김하늘 (매니저부문) 김유식 (매니저부문) 최대성 (매니저부문) 김성중 (매니저부문) 임송혁 (매니저부문) 조대권 (매니저부문) 김재윤 (매니저부문) 노기원 (매니저부문) 김승욱 (매니저부문) 노지욱 (매니저부문) 김석 (매니저부문) 곽혜림 (매니저부문) 김영호 (매니저부문) 엄한국 (매니저부문) 김수형 (매니저부문) 김재훈 (매니저부문) 문보미 (매니저부문) 박형준 (매니저부문) 정시선 (매니저부문) 주윤석 (매니저부문) 박상무 (매니저부문) 이중훈 (매니저부문) 송종선 (매니저부문) 김성찬 (매니저부문) 양현승 (매니저부문) 이상훈 (매니저부문) 조성근 (매니저부문) 이수민 (매니저부문) 황남진 (매니저부문) 유영민 (매니저부문) 김규노 (매니저부문) 박지영 (매니저부문) 박다연 (매니저부문) 정혜선 (매니저부문) 김대억 (매니저부문) 이종욱 (매니저부문) 김귀연 (매니저부문) 유정갑 (매니저부문) 오영철 (매니저부문) 조창완 (매니저부문) 임재욱 (매니저부문) 손현우 (매니저부문) 김태우 (매니저부문) 김지남 (매니저부문) 권세욱 (매니저부문) 채원철 (매니저부문) 손성민 (매니저부문) 김종한 (매니저부문) 문민수 (매니저부문) 정상화 (메이킹) 최용진 (메이킹) 공현주 (메이킹) 최용규 (메이킹) 이준우 (메이킹) 유영호 (보조출연) 김혁호 (보조출연) 곽동우 (배역) 장영재 (보험) 김종현 (로케이션지원) 김한솔 (로케이션지원) 이승의 (로케이션지원) 김윤미 (로케이션지원) 김경진 (로케이션지원) 이성동 (로케이션지원) 이민아 (컨셉) 이강일 (컨셉) 김혜인 (컨셉)",배우/제작진 수상 이력@수상정보 테이블표@2018@제 38회 황금촬영상 시상식@수상@심사위원특별상 (김상경)@2017@제 21회 부천국제판타스틱영화제@후보@특별전 (홍기선),-,-,218808,5f4agCEaVsU
2018,2018 .06.14 개봉,영화,"SF, 액션",2025 지구전쟁: 얼리전스 오브 파워,마이클 크럼,https://movie-phinf.pstatic.net/20180611_283/15286999306920kFWJ_JPEG/movie_image.jpg,"가까운 미래, 기상 이변으로 초능력자들이 생겨난 세상.@ 초능력자들은 세상을 지배할 수 있는@ 강력한 힘의 하드디스크를 찾기 위해 혈안이 된다.@ 하지만 하드디스크의 행방은 묘연하고,@ 유일한 단서인 소녀 ‘로라’는 초능력자들의 타겟이 되어 쫓기고 마는데…@ @ 사라진 하드디스크를 찾아라!@ 지구 최후의 전쟁이 시작된다!",해외,미국,uTrMesO2nTk,레인주니어 픽쳐스,레인주니어 픽쳐스,15세 관람가,83분,-,조슈아 윈치 제럴드 크럼 딜런 알포드 저스틴 암스트롱 ,  제럴드 크럼 Gerald Crum (각본) 제이슨 맥크로버츠 Jason Mcroberts (제작) 제럴드 크럼 Gerald Crum (기획) 데이빗 레비 David Levy (음악) 제이슨 맥크로버츠 Jason Mcroberts (미술) 제럴드 크럼 Gerald Crum (세트) 제럴드 크럼 Gerald Crum (시각효과) 제럴드 크럼 Gerald Crum (의상) 제이슨 맥크로버츠 Jason Mcroberts (의상) 맨디 옥스 Mandy Ochs (의상) 제럴드 크럼 Gerald Crum (편집) 마이클 크럼 Michael Crum (편집) 니키 라우셔 Nicki Rauscher (배역),-,-,-,       -,-
2018,2018 .08.14 개봉,영화,다큐멘터리,22,궈커,https://movie-phinf.pstatic.net/20180720_100/1532070681560t6z0P_JPEG/movie_image.jpg,중국 지역 일본군 ‘위안부’ 피해자 20만 명@ 2014년 촬영 당시 생존자 단 22명@ 그 22명의 할머니들이 들려주는 마지막 이야기@ @ 그리고…@ 2018년 8월 현재 중국에 남아 있는 ‘위안부’ 피해자는 단 6명@ 할머니들 대부분은 90세를 넘겨 삶의 끝자락에 서 있다.,해외,한국 / 중국,TQFmA11JrTw,(주)아시아홈엔터테인먼트,메가박스중앙(주)플러스엠,전체 관람가,98분,-,리아이롄 리메이진 린아이란 박차순 ,  양교 (제작) 김원동 (제작) 궈커 GUO Ke (제작) 채도 (촬영) 차이 타오 Cai Tao (촬영) 등세강 (조명) 진지부 (동시녹음) 강위동 (동시녹음) 정철 (믹싱) 아르보 패르트 Arvo Part (음악) Arvo Part (작곡) Xiang Yang (편집) 요경송 Liao Ching-Song (편집) FUR ALINA (엔딩음악) Alexander Malte (연주),배우/제작진 수상 이력@수상정보 테이블표@2016@제 8회 DMZ국제다큐멘터리영화제@후보@특별기획 (궈커)@제 21회 서울인권영화제@후보@국내 작품 (궈커)@제 38회 모스크바 국제 영화제@후보@다큐멘터리 부문 (궈커)@제 18회 서울국제여성영화제@후보@쟁점들 (궈커)@2015@제 20회 부산국제영화제@후보@와이드 앵글 (궈커),-,-,   ,2-O7o0kDy4w
2018,2018 .01.17 개봉,영화,스릴러,22년 후의 고백,이리에 유,https://movie-phinf.pstatic.net/20180105_181/15151298029530ehGw_JPEG/movie_image.jpg,"다섯 번의 연쇄살인 사건. 나는 좌절하고 말았다.@ 무능한 경찰은 내가 누군지 짐작조차 하지 못했고@ 22년의 공소시효는 끝났다.@ 그래서 결심했다. 사건의 전말을 지금부터 공개하기로-@ @ 가르쳐줄까? 나만의 살인법칙!@ 규칙 1. 가족이나 가까운 사람이 지켜보도록 한다.@ 규칙 2. 피해자의 뒤에서 목을 조른다.@ 규칙 3. 목격자는 죽이지 않고 살려둔다.@ @ 잔인한 살인 고백을 담은 희대의 베스트셀러 [내가 살인범이다]-@ 유일하게 살인 법칙을 따르지 않은 5번째 사건,@ 그 진실을 파헤치는 형사 ‘마키무라’와 최악의 연쇄살인범 ‘소네자키’의@ 끝을 알 수 없는 마지막 추격이 시작된다!",해외,일본,zItx_06WQLI,(주)비에이엔터테인먼트,(주)영화사 오원,15세 관람가,117분,-,이와키 코이치 이와마츠 료 히라타 미츠루 사오토메 타이치 이시바시 안나 노무라 슈헤이 나카무라 토오루 류세이 료 카호 이토 히데아키 후지와라 타츠야 ,  이리에 유 Yu Irie (각본) 히라타 켄야 Kenya Hirata (각본) 정병길 Jung Byung-gil (원조),배우/제작진 수상 이력@수상정보 테이블표@2018@제 41회 일본 아카데미상@후보@우수 남우주연상 (후지와라 타츠야)@2017@제 16회 달라스 아시안 영화제@후보@상영작 (이리에 유)@제 35회 브뤼셀 판타스틱 영화제@후보@스릴러 경쟁 (이리에 유),-,-,1732,OLtZ5G6lcyY
2018,2018 .11.21 개봉,영화,"멜로/로맨스, 드라마",28세 미성년,장 모,https://movie-phinf.pstatic.net/20181107_156/15415675996435hqsG_JPEG/movie_image.jpg,"애인 '마오'의 달콤한 청혼만을 십 년째 기다린 스물여덟 살 '량시아'는 프러포즈는커녕, 그에게 차인 뒤 초콜릿을 먹고 수상한 능력을 얻게 된다.@ 다섯 시간 동안 겉모습은 그대로인 채, 마음만 열일곱 살 자신으로 돌아갈 수 있게 된 것.@ 열일곱이 된 '작은 량시아'는 지하철에서 만난 자유로운 청년 '얀'에게 첫눈에 반하게 되고, 그와의 짧지만 달콤한 데이트를 이어나간다.@ 하지만 열일곱, 스물 여덟 두 '량시아'의 평화로웠던 이중생활은 점점 꼬이기 시작하는데-@ @ 널 만나면 꼭 하고 싶은 말이 있어, 오락가락 그녀의 판타스틱 타임슬립 로맨스!",해외,중국,oGghKkuL4l8,조이앤시네마,드림팩트엔터테인먼트,15세 관람가,105분,-,마소 곽건화 왕대륙 니니 ,-,-,-,-,   ,AZpw0GHeJoY
