year,release_date,category,genre,title,creator,title_image,introduction,country_category,country_name,video,production,distribution,grade,runtime,remake,cast,staff,series,trilogy,soundtrack,ref_video,read_count,scrape_count
2018,2018.10.08 00:30 (월),애니메이션,"코미디, 일상",해골 서점직원 혼다 씨,감독-토도로키 오우루,http://data5.onnada.com/anime/201808/thumb300x400_1988331734_8de5de3a_1-2.png,"혼다 씨는 싸운다?! 매일 매일을 업무와 절판과 만화를 사랑하는 사람들과!@서점이 이렇게도 웃기는 곳이었다니, 금시초문인데?!@어느 서점의 만화책 매장에서 만화 애를 듬뿍 담은 일보를 보내드립니다.",해외,일본,MLSGck3SKv8,DLE,-,15,-,혼다, 혼다 씨 (HONDA-SAN)|本田さん / 성우 : 사이토 소마 (SAITO SOMA)|?藤?馬 카미부쿠로 (KAMIBUKURO)|カミブクロ / 성우 : 산페이 유코 (SANPEI YUUKO)," 각본-오카시마 신 캐릭터 디자인-카키노키 나오코 음악-Technoboys Pulcraft Green-Fund, 란티스",-,12,-,1HXlJVQwAaY,0,0
2018,2018.10.07 22:00 (일),애니메이션,판타지,율리시스 잔 다르크와 연금의 기사,감독-이타가키 신,http://data5.onnada.com/anime/201809/thumb300x400_1988331734_92eaa773_1-2.jpg,"귀족의 자식이면서 마술과 연금술의 연구에 몰두하던 소년 몽모랑시는 파리의 왕림기사육성학교에서@브르타뉴 공의 여동생 리슈몽과 다수의 기사, 여기사후보와 엮이며 고되어도 충실한 나날을 보내고 있었다.@허나 아쟁쿠르의 싸움에서 대패한 것으로 인해 프랑스와 그들의 운명은 변한다.@파리가 함락, 기사양성학교는 폐쇄되어 모든 것을 잃고 수배자가 되어 어찌저찌 연금술사가 된 몽모랑시는@도망간 어느 곳에서 수수께끼의 소녀 잔과 만나게 된다.",해외,일본,urU8KadLj10,Axsiz,-,19,-,카스가 미카게, 몽모랑시 (MONMORANCY)|モンモランシ / 성우 : 오오사카 료타 (OOSAKA RYOUTA)|逢坂良太 쟌 다르크 (JEANNE DARC)|ジャンヌ?ダルク / 성우 : 오오노 유우코 (OONO YUUKO), 각본-킨게츠 류노스케 캐릭터 디자인-사와다 죠지 음악-이와사키 타쿠,-,12,-,-,0,0
2018,2018.10.07 23:30 (일),애니메이션,"학원, 코미디, 부활동, 스포츠",아니마 옐-,감독-사토 마사코,http://data5.onnada.com/anime/201810/thumb300x400_2070905244_b495a0b4_image.png,"사람들의 힘이 되어주는 것을 좋아하는 하토야 코하네는 중학교 생활 끝무렵에@만난 치어리더에게 매료되어, 고등학교에서 치어리더 동호회를 만든다.@경험자인 아리마 히즈메와 소꿉친구 사와타리 우키와 함께 향하는 코하네의 "첫 치어리더""는 오늘도 힘을 북돋운……다?!"",해외,일본,3zteWDirzE0,동화 공방,-,12,-,우노하나 츠카사, 하토야 코하네 (HATOYA KOHANE)|鳩谷こはね / 성우 : 오자키 유카 (OZAKI YUKA)|尾崎由香 아리마 히즈메 (ARIMA HIZUME)|有馬ひづめ / 성우 : 야마다 유이나 (YAMADA YUINA)," 각본-시모 후미히코 캐릭터 디자인-아마사키 마나무 음악-만조, 츠츠미 히로아키",-,12,-,PY15_MWqW0Q,0,0
2018,2018.10.07 00:00 (일),애니메이션,"변신, 영웅, 능력, 코미디, 괴물",SSSS-그리드맨,감독-아메미야 아키라,http://data5.onnada.com/anime/201809/thumb300x400_1988331734_6100077b_1-4.jpg,"어느 날, 눈을 뜬 유타는 기억 상실이 되어버렸다.@거울에 비친 자신의 얼굴을 봐도 자신이 누구인지 생각해 내지 못한 채 혼란스러워한다.@거기에 유타를 부르는 소리가 울리고, 그 목소리에 이끌리듯이 나아가자 오래된 컴퓨터가 말을 걸어왔다.@그 정크품의 화면이 빛나며 목소리의 주인이 나타난다.@그것은 하이퍼 월드에서 임무를 수행하기 위해 찾아온 하이퍼 에이전트 그리드맨!",해외,일본,kZdZmbvln4g,Trigger,-,15,-,츠부라야 프로덕션, 히비키 유타 (HIBIKI YUTA)|響裕太 / 성우 : 히로세 유우야 (HIROSE YUUYA)|??裕也 그리드맨 (GRIDMAN)|グリッドマン / 성우 : 미도리카와 히카루 (MIDORIKAWA HIKARU)," 각본-하세가와 케이치 캐릭터 디자인-사카모토 마사루 음악-포니 캐니온, 사기스 시로",-,12,-,IMVH4bvG5GM,0,0
2018,2018.10.07 00:30 (일),애니메이션,"판타지, 모험, 액션, 멘붕, 공포",고블린 슬레이어,감독-오자키 타카하루,http://data5.onnada.com/anime/201809/thumb300x400_1988331734_a52a8146_1-1.png,"변경의 한 길드에는 고블린 토벌만으로도 은 등급(모험가 등급 3위)까지 오른 엄청난 존재가 있다.@모험자가 되어 처음으로 파티에 참여해 고블린 퇴치에 나섰다가 위기에 처한 여신관.@그리고 그것을 구한 자가 바로 고블린 슬레이어라 불리는 남자였다.@그 남자는 고블린 슬레이어라는 이름만큼 수단을 가리지 않고 계속해서 고블린만을 퇴치했다.@그 고블린 슬레이어에게 휘둘리는 여신관, 감사해하는 접수원, 그를 기다리는 소꿉친구인 소치기 소녀.@그리고 고블린 슬레이어의 소문을 들은 한 엘프가 어느 의뢰를 하기 위해 나타났다.",해외,일본,mlIgcYE6FPk,화이트 폭스,-,19,-,카규 쿠모, 고블린 슬레이어 (GOBLIN SLAYER)|ゴブリンスレイヤ? / 성우 : 우메하라 유이치로 (UMEHARA YUICHIRO)|梅原裕一? 여신관 (ONNA SHINKAN)|女神官 / 성우 : 오구라 유이 (OGURA YUI)," 각본-쿠라타 히데유키, 쿠로다 요스케 캐릭터 디자인-나가요시 타카시 음악-스에히로 켄이치로, 아티스트 매니지먼트 오피스",-,12,-,cjDsQ-y7fic,0,0
2018,2018.10.07 02:38 (일),애니메이션,"판타지, 액션, 백합, 학원, 범죄, 코미디",릴리즈 더 스파이스,감독-사토 아키라,http://data5.onnada.com/anime/201803/thumb300x400_237746802_7a617400_1-1.png,"소라사키시에 사는 고등학생인 미나모토 모모.@평범한 나날을 보내던 모모에게 사설정보기관인 월영에서 스카우트 제의가 들어온다.@월영은 나라를 가리지 않고 그림자로서 평화를 지키는 정의의 스파이 조직이었다.@그들은 어린 여자아이들에게만 효과가 있는 능력을 상승시키는 스파이스를 필두로@여러 비밀 도구와 단련된 몸과 마음을 무기로 싸운다고 한다.@아직은 초보자인 모모를 도와주는 고등학교 선배 한조몬 유키.@월영은 후배를 훈련시키며 기술을 전승하는 사제제도로 운영되고 있었다.@그리고 지금, 대도시인 소라사키에는 범죄조직인 망량의 마수가 뻗쳐있다.@모모는 자신을 비롯한 가족과 친구, 상점가의 사람들을 지키기 위해 동료들과 힘을 합쳐 악을 물리쳐 나간다!",해외,일본,Llb1DyiInKY,Lay-duce,-,15,-,SORASAKI.F, 미나모토 모모 (MINAMOTO MOMO)|源モモ / 성우 : 안자이 유카리 (ANZAI YUKARI)|安齋由香里 (あんざい ゆかり) 한조몬 유키 (HANZOUMON YUKI)|半?門雪 / 성우 : 누마쿠라 마나미 (NUMAKURA MANAMI)," 각본-타카히로 캐릭터 디자인-이시노 사토시 음악-사타카 료헤이, 포니 캐니온",-,12,-,-,0,0
2018,2018.10.07 07:00 (일),애니메이션,"판타지, 모험, 액션, 배틀, 드래곤, 코미디",페어리 테일 -2018-,감독-이시히라 신지,http://data5.onnada.com/anime/201910/thumb300x400_2070905244_458f7011_0.jpg,-,해외,일본,PNjZK4mInr0,"A-1 Pictures, 브리지, Clover Works",-,12,-,마시마 히로, 나츠 드라그닐 (NATSU DRAGNEEL)|ナツ / 성우 : 카키하라 테츠야 (KAKIHARA TETSUYA)|?原徹也 (かきはらてつや) 루시 하트필리아 (LUCY HEARTFILIA)|ル?シィ / 성우 : 히라노 아야 (HIRANO AYA)," 각본-소고 마사시 캐릭터 디자인-사노 토시히코, 타케우치 신지 음악-타카나시 야스하루",-,51(328),-,hA5P15f8i9I,0,0
2018,2018.10.06 01:05 (토),애니메이션,"액션, 판타지, 모험",죠죠의 기묘한 모험 5부 황금의 바람,감독-츠다 나오카츠,http://data5.onnada.com/anime/201902/thumb300x400_3542281530_6daa37ff_50-472.png,초자연적인 힘을 가진 사람들의 이야기를 담은 애니메이션.,해외,일본,eoQFQXwtZAI,David Production,-,15,-,아라키 히로히코,-, 각본-코바야시 야스코,-,-,-,UBDfzKCSBCY,0,0
2018,2018.10.06 00:00 (토),애니메이션,"드라마, 코미디, BL, 천사, 연애",안기고 싶은 남자 1위에게 협박당하고 있습니다,감독-타츠와 나오유키,http://data5.onnada.com/anime/201809/thumb300x400_237746802_f46bee5f_1-2.png,아역 시절부터 활동해온 인기 배우 사이죠 타카토.@5년간 1위를 차지해온 '안기고 싶은 남자' 앙케트에서 신진 배우인 아즈마야 쥰타에게 1위 자리를 내주게 되고.@심지어 아즈마야가 주연을 맡은 영화에 조연으로 출연하는 굴욕적 상황에 처한다.@이 영화의 첫 미팅 뒤의 술자리에서 사이죠는 과음을 하여 필름이 끊기게 되는데.@아즈마야는 이때 사이죠의 실언과 추태를 녹화한 영상을 가지고 그에게 육체적 관계를 강요해온다.@관련 트위터 1-https://twitter.com/sakurabihashigo@관련 트위터 2-https://twitter.com/hashtag/%E3%81%A0%E3%81%8B%E3%81%84%E3%81%A1%E3%82%A2%E3%83%8B%E3%83%A1?src=hash@관련 홈페이지-https://kouyouki.com/,해외,일본,CZ9fxVVOoWI,Clover Works,-,19,-,사쿠라비 하시고, 아즈마야 쥰타 (AZUMAYA JUNTA)|東谷准太 / 성우 : 오노 유우키 (ONO YUUKI)|小野友樹 사이죠 타카토 (SAIJYO TAKATO)|西條高人 / 성우 : 타카하시 히로키 (TAKAHASHI HIROKI), 각본-나리타 요시미 캐릭터 디자인-시바 미나코 음악-요코야마 마사루,-,13,-,2Wsalmq2dwo,0,0
2018,2018.10.06 17:35 (토),애니메이션,"판타지, 모험, 액션",라디앙,감독-키시 세이지,http://data5.onnada.com/anime/201809/thumb300x400_1988331734_3e0ee3aa_1-1.jpg,"멋진 대 마법사가 되는 것을 목표로 하는 소년! 하늘에서 온 괴물을 물리치기 위해 매일 마법 특훈을 한다.@그러나 실제로는 가는 곳 마다 문제를 일으켜 마을에서 말썽꾸러기 취급을 받게 된다.@그러던 어느 날 하늘에서 괴물이 나타나고, 마을 사람들을 지키기 위해 괴물과 싸울 것을 다짐하고@괴물의 둥지가 있다는 전설의 땅을 찾아 여행을 떠난다.@새로운 친구들과의 만남과 강적과의 싸움 어려움에 직면한 소년의 모험이 지금 시작된다!",해외,일본,i6uTrFjHMKU,"라르케, NHK, NHK 엔터프라이즈",-,15,-,토니 발렌트, 세트 (SETO)|セト / 성우 : 하나모리 유미리 (HANAMORI YUMIRI)|花守ゆみり 메리 (MELI)|メリ / 성우 : 유우키 아오이 (YUUKI AOI)|悠木碧 도쿠 (DOCU)|ドク / 성우 : 오오하타 신타로 (OOHATA SHINTAROU), 각본-우에즈 마코토 캐릭터 디자인-카와노 노조미 음악-코우다 마사토,-,21,-,-,0,0
2018,2018.10.06 01:55 (토),애니메이션,"학원, 치유물, 판타지, 드라마",물드는 세계의 내일로부터,감독-시노하라 토시야,http://data5.onnada.com/anime/201909/thumb300x400_2070905244_c6ff534d_00.jpg,"마법사 일족에서 태어났지만 마법을 쓸 수 없던 소녀 히토미.@어릴 적 색각을 잃어 색을 구별할 수 없어진 뒤, 마음마저 닫은 채 고교생으로 성장한다.@그런 그녀가 고2가 되었을 때 그녀의 할머니 코하쿠는 고교 시절의 자신과 만나고 오라며 그녀를 과거로 타임슬립 시키게 되고.@히토미는 할머니의 과거에서 만난 유이토란 남학생이 그린 그림으로부터 잃어버린 색을 느끼는데…",해외,일본,dX0zvcxpnnc,P.A.Works,-,15,-,-, 츠키시로 히토미 (TSUKISHIRO HITOMI)|月白瞳美 / 성우 : 이시하라 카오리 (ISHIHARA KAORI)|石原夏織 츠키시로 코하쿠 (TSUKISHIRO KOHAKU)|月白琥珀 / 성우 : 혼도 카에데 (HONDO KAEDE)," 각본-카키하라 유코, 나카니시 야스히로 캐릭터 디자인-아키야마 유키 음악-데와 요시아키, NBC 유니버설 엔터테이멘트 일본",-,13,-,ylLOn6KXzAc,0,0
2018,2018.10.06 17:30 (토),애니메이션,"범죄, 재판",역전재판 2,감독-와타나베 아유무,http://data5.onnada.com/anime/201807/thumb300x400_237746802_7193b033_1-1.jpg,-,해외,일본,jhX5j7uM1WE,"A-1 Pictures, TV 요미우리",-,15,-,캡콤, 나루호도 류이치 (NARUHODOU RYUUICHI)|成?堂龍一 / 성우 : 카지 유우키 (KAJI YUUKI)|梶裕貴 (かじゆうき) 아야사토 마요이 (AYASATO MAYOI), 각본-토미오카 아츠히로 캐릭터 디자인-오오타 케이코 음악-와다 카오루,-,23,-,jhX5j7uM1WE,0,0
2018,2018.10.06 01:25 (토),애니메이션,"드라마, 로맨스, 코미디, 연애, 학원",기숙학교의 줄리엣,감독-타쿠노 세이키,http://data5.onnada.com/anime/201808/thumb300x400_237746802_9e7920bd_1-1.jpg,웨스트 공국과 동화국(東和國) 사이에 위치한 섬의 거대 기숙학교 달리아 학원.@이곳에서는 두 나라의 학생들이 각각 다른 기숙사에 들어가 서로를 극도로 적대시하며 생활하고 있었다.@이 중 동화국의 고등부 1학년 리더인 이누즈카 로미오.@한 사건을 계기로 초등부 때부터 남몰래 짝사랑해온 웨스트 공국의 동급생 리더 줄리엣에게 고백을 하게 되고.@결국 둘은 주위에 비밀로 교제를 시작하는데...,해외,일본,4jeMQoaoJ9A,라이덴 필름,-,15,-,카네다 요스케, 이누즈카 로미오 (INUZUKA ROMIO)|犬塚露壬雄 / 성우 : 오노 유우키 (ONO YUUKI)|小野友樹,-,-,-,-,-,0,0
2018,2018.10.05 01:58 (금),애니메이션,"시대, 사무라이",바쿠마츠,감독-와타나베 마사키,http://data5.onnada.com/anime/201809/thumb300x400_237746802_49d9ba25_1-1.png,"현대에서 타임 슬립하여, 격동의 시대를 살아가는 12명의 미남들과 연애를 체험하는 이야기.",해외,일본,WpJky_B-5IY,스튜디오 딘,-,15,-,-, 타카스기 신사쿠 (TAKASUGI SHINSAKU)|高杉晋作 / 성우 : 나카무라 유이치 (NAKAMURA YUICHI)|中村悠一 (なかむらゆういち) 카츠라 코고로 (KATSURA KOGOROU)|桂小五? / 성우 : 에구치 타쿠야 (EGUCHI TAKUYA), 각본-요코타니 마사히로 캐릭터 디자인-시마무라 히데카즈 음악-카와사키 료,-,12,-,PNqJwtE7jC4,0,0
2018,2018.10.05 21:30 (금),애니메이션,"드라마, 백합, 학원, 코미디, 로맨스, 연애",이윽고 네가 된다,감독-카토 마코토,http://data5.onnada.com/anime/201809/thumb300x400_237746802_d087a8a7_1-1.jpg,"누군가를 특별히 여기는 마음을 이해할 수 없는 게 고민이던 고1 소녀 유우.@선생님의 권유로 학생회 일을 도우러 가던 도중, 선배인 토우코가 한 남학생의 고백을 거절하는 장면을 목격한다.@이후 유우는 어떤 고백에도 두근거린 적이 없다는 토코(토우코)에게 자신의 비슷한 고민을 상담하게 되고.@이를 들은 토우코는 유우에게라면 솔직한 모습을 보일 수 있겠다는 생각에 네가 좋아질 것 같다는 말을 하는데...",해외,일본,_yVedXph7Ig,TROYCA,-,15,-,나카타니 니오, 코이토 유우 (KOITO YUU)|小?侑 / 성우 : 타카다 유우키 (TAKADA YUUKI)|高田憂希 나나미 토코 (NANAMI TOUKO)|七海燈子 / 성우 : 코토부키 미나코 (KOTOBUKI MINAKO)," 각본-하나다 쥬키 캐릭터 디자인-고우다 히로아키 음악-오오시마 미치루, 카도카와",-,13,-,XRSvNXm9ZaY,0,0
2018,2018.10.05 23:00 (금),애니메이션,"일상, 코미디",우리 메이드가 너무 짜증나-,감독-오오타 마사히코,http://data5.onnada.com/anime/201809/thumb300x400_237746802_43da9e80_1-2.jpg,항공 자위대를 그만둔 카모이 츠바메는 귀여운 백인 여자아이의 옷을 갈아입히며 즐거운 생활을 보낼 수 있는 일자리를 찾던 도중@우연히 자택 근처에서 러시아계 초등학생 미샤를 돌봐줄 가정부를 구한다는 구인 광고를 발견한다.@이에 츠바메는 바로 면접을 봐 미샤의 아버지로부터 채용을 받지만@여러모로 수상한 츠바메에게 불신감을 가진 미샤는 그녀를 쫓아내기 위해 온갖 수단을 동원하기 시작하는데…,해외,일본,idIi0A7o9P0,동화 공방,-,15,-,나카무라 칸코, 타카나시 미샤 (TAKANASHI MISHA)|高梨ミ?シャ / 성우 : 시라이시 하루카 (SHIRAISHI HARUKA)|白石晴香 카모이 츠바메 (KAMOI TSUBAME)|鴨居つばめ / 성우 : 누마쿠라 마나미 (NUMAKURA MANAMI)," 각본-아오시마 타카시, 코야스 히데아키, 오오타 마사히코 캐릭터 디자인-야마자키 쥰 음악-미사와 야스히로, 카도카와",-,12,-,0CGLz95ULI4,0,0
