year,release_date,category,genre,title,creator,title_image,introduction,country_category,country_name,video,production,distribution,grade,runtime,remake,cast,staff,series,trilogy,soundtrack,ref_video,read_count,scrape_count
2019,2019.11.17 17:30 (일),애니메이션,"배틀, 코미디, 모험, 일상",포켓몬스터 -2019-,감독-코다이라 마키,http://data5.onnada.com/anime/201909/thumb300x400_2108741178_4ef0528a_1-1.jpg,-,해외,일본,2AZd74zPCMw,제작사-OLM,-,전체,-,원작타지리 사토시, 사토시 (SATOSHI)|サトシ / 성우 : 마츠모토 리카 (MACHEUMOTO LIKA)|松本梨香 피카츄 (PIKACHUU)|ピカチュウ / 성우 : 오오타니 이쿠에 (OHTANI IKUE)," 각본-요네무라 쇼지, 마츠이 아야, 미야타 유카, 마치다 토코 캐릭터 디자인-야스다 슈헤이 음악-하야시 유키",-,-,-,6R7o1BCQ1KE,0,0
2019,2019.10.26 01:05 (토),애니메이션,"게임, 일상, 로맨스, 코미디",하이스코어 걸 II,감독-야마카와 요시키,http://data5.onnada.com/anime/201910/thumb300x400_2070905244_4cbcd5d1_2.jpg,"소년은 좋아한다, 게임을.@소녀는 만나고 말았다, 게임과 승리에 대한 갈망과, 기술의 탐구심.@개인의 자존심이 소용돌이치는 오락실에서 나고, 자라나는 우정과 사랑.@친구나 가족, 그리고 게임 캐릭터에 힘입어 소년소녀들은 강하고 크게 성장해 나간다.@포기하지 않으면 무한 CONTINUE?@'하루오', '아키라', '코하루'가 도전하는 파이널 스테이지의 행방은?",해외,일본,4X_hI9fJ0zg,제작사-J.C.Staff,-,15,-,원작오시키리 렌스케, 야구치 하루오 (YAGUCHI HARUO)|矢口春雄 / 성우 : 아마사키 코헤이 (AMASAKI KOUHEI)|天崎滉平 (天?滉平) 오오노 아키라 (OONO AKIRA)|大野晶 / 성우 : 스즈시로 사유미 (SUZUSHIRO SAYUMI)|鈴代紗弓 히다카 코하루 (HIDAKA KOHARU)|日高小春 / 성우 : 히로세 유우키 (HIROSE YUUKI)|??ゆうき 미야오 코타로 (MIYAO KOTAROU)|宮尾光太? / 성우 : 오키츠 카즈유키 (OKITSU KAZUYUKI)|興津和幸 도이 켄타 (DOI KENTA)|土井玄太 / 성우 : 야마시타 다이키 (YAMASHITA DAIKI)|山下大輝 오니즈카 치히로 (ONIZUKA CHIHIRO)|鬼塚ちひろ / 성우 : 미도 다리아 (MIDOU DARIA)|御堂ダリア 야구치 나미에 (YAGUCHI NAMIE)|矢口なみえ / 성우 : 아라이 사토미 (ARAI SATOMI)|新井里美 (あらいさとみ) 고다 모에미 (GOUDA MOEMI)|業田萌美 / 성우 : 이토 시즈카 (ITO SHIZUKA)|伊藤? 할아버지 (JIYA)|じいや / 성우 : 쵸 (CHOU)|チョ? 오오노 마코토 (OONO MAKOTO)|大野? / 성우 : 아카사키 치나츠 (AKASAKI CHINATSU)|赤崎千夏 (赤?千夏) 초등학교 담임|小?校の?任 / 성우 : 스기타 토모카즈 (SUGITA TOMOKAZU)|杉田智和 누마타 선생 (NUMATA-SENSEI)|沼田先生 / 성우 : 나카무라 유이치 (NAKAMURA YUICHI)|中村悠一 (なかむらゆういち) 토노 선생 (TONO-SENSEI)|遠野先生 / 성우 : 우에다 카나 (UEDA KANA)|植田佳奈 코하루의 아빠 (KOHARU NO PAPA)|小春の父 / 성우 : 타케 토라 (TAKE TORA)|武虎 해설|ナレ-ション / 성우 : 오오츠카 호우츄 (OUTSUKA HOUCHU)|大塚芳忠, 각본-우라하타 타츠히코 캐릭터 디자인-쿠와나미타 미츠루 음악-시모무라 요코,-,9(24),-,Vw1TGGXRrbM,0,0
2019,2019.10.25 00:55 (금),애니메이션,"SF, 액션, 추리, 범죄",사이코-패스 3,감독-시오타니 나오요시,http://data5.onnada.com/anime/201909/thumb300x400_2108741178_5c2b86d9_1-1.jpg,"「정의」는, 새로운 세계를 개척한다@영혼을 수치화하는 거대 감시 네트워크 <시빌라 시스템>이 사람들의 치안을 유지하고 있는 근 미래.@<시빌라 시스템>의 도입 후, 일본은 해외와 교류를 끊고 오랫동안 사실상의 쇄국 상태에 있었지만.@2120년 개국 정책에 의해 변혁의 시기가 오게 된다.@변해가는 세계에서, 범죄에 관한 수치 <범죄 계수>를 측정하는 총<도미네이터>를 가진 형사들은.@범죄를 저지르기 전의 잠재범을 쫓고 그리고 '신도 아라타'와 '케이 미하일 이그나토프'는.@후생성 공안국의 형사가 되어 변화하는 세계에서 진실을 추구하는데……",해외,일본,2Cw2bKO81N4,제작사-프로덕션 I.G,-,19,-,-, 신도 아라타 (SHINDOU ARATA)|?導灼 / 성우 : 카지 유우키 (KAJI YUUKI)|梶裕貴 (かじゆうき) 케이 미하일 이그나토프 (KEI MIHAIL IGNATOF)|炯?ミハイル?イグナトフ / 성우 : 나카무라 유이치 (NAKAMURA YUICHI)|中村悠一 (なかむらゆういち) 히나카와 쇼 (HINAKAWA SHOU)|雛河翔 / 성우 : 사쿠라이 타카히로 (SAKURAI TAKAHIRO)|櫻井孝宏 토도로키 텐마 (TODOROKI TENMA)|?六木天馬 / 성우 : 오오츠카 아키오 (OHTSUKA AKIO)|大塚明夫 이리에 카즈미치 (IRIE KAZUMICHI)|入江一途 / 성우 : 스와베 쥰이치 (SUWABE JUNICHI)|諏訪部順一 키사라기 마오 (KISARAGI MAO)|如月?? / 성우 : 나즈카 카오리 (NAZUKA KAORI)|名塚佳織 (なづかかおり) 카라노모리 시온 (KARANOMORI SHION)|唐之杜志恩 / 성우 : 사와시로 미유키 (SAWASHIRO MIYUKI)|?城みゆき (さわしろみゆき) 시모츠키 미카 (SHIMOTSUKI MIKA)|霜月美佳 / 성우 : 사쿠라 아야네 (SAKURA AYANE)|佐倉綾音 도미네이터 (DOMINATOR)|ドミネ?タ? / 성우 : 히다카 노리코 (HIDAKA NORIKO)|日?のり子 호한 세이카 (HOUHAN SEIKA)|法斑?火 / 성우 : 미야노 마모루 (MIYANO MAMORU)|宮野?守 다이긴 요우키 (DAIGIN YOUKI)|代銀遙? / 성우 : 나카 히로시 (NAKA HIROSHI)|中博史 사이엔테라 사야코 (SAIENTERA SAYAKO)|裁園寺莢子 / 성우 : 타나카 아츠코 (TANAKA ATSUKO)|田中敦子 코미야 카리나 (KOMIYA KARINA)|小宮カリナ / 성우 : 히카사 요코 (HIKASA YOKO)|日笠陽子 (ひかさようこ) 라운드 로빈 (RAUND ROBIN)|ラウンドロビン / 성우 : 모리카와 토시유키 (MORIKAWA TOSHIYUKI)|森川智之 세리자와 쥰이치 (SERIZAWA JUNICHI)|梓澤廣一 / 성우 : 호리우치 켄유 (HORIUCHI KENYU)|堀?賢雄 오바타 치야 (OBATA CHIYA)|小畑千夜 / 성우 : 야하기 사유리 (YAHAGI SAYURI)|矢作紗友里 코가미 신야 (KOUGAMI SHINYA)|狡??也 / 성우 : 세키 토모카즈 (SEKI TOMOKAZU)|?智一 기노자 노부치카 (GINOZA NOBUCHIKA)|宜野座伸元 / 성우 : 노지마 켄지 (NOJIMA KENJI)|野島健? 스고 텟페이 (SUGO TEPPEI)|須?徹平 / 성우 : 토치 히로키 (TOUCHI HIROKI)|東地宏樹 쿠니즈카 야요이 (KUNIZUKA YAYOI)|六合塚?生 (くにづか やよい) / 성우 : 이토 시즈카 (ITO SHIZUKA)|伊藤? 하나시로 플레데리카 (HANASHIRO FREDERICA)|花城フレデリカ / 성우 : 혼다 타카코 (HONDA TAKAKO)|本田貴子 츠네모리 아카네 (TSUNEMORI AKANE)|常守朱 / 성우 : 하나자와 카나 (HANAZAWA KANA)|花澤香菜 (はなざわかな)," 각본-후카미 마코토, 우부카타 토우, 요시가미 료 캐릭터 디자인-온다 나오유키 음악-칸노 유고",-,8,-,2Cw2bKO81N4,0,0
2019,2019.10.23 01:29 (수),애니메이션,"학원, 로맨스",치하야후루 3,감독-아사카 모리오,http://data5.onnada.com/anime/201907/thumb300x400_237746802_5215e89d_1-1.jpg,카루타의 세계에 눈을 뜬 주인공 '아야세 치하야'와 친구들이 카루타의 최고의 자리인 퀸이 되기 위해 노력하는 이야기를 그린 애니메이션.,해외,일본,GIfExzK1BE4,제작사-매드하우스,-,15,-,원작스에츠구 유키, 아야세 치하야 (CHIHAYA AYASE)|綾?千早 / 성우 : 세토 아사미 (SETO ASAMI)|??麻沙美 와타야 아라타 (ARATA WATAYA)|綿谷新 / 성우 : 호소야 요시마사 (HOSOYA YOSHIMASA)|細谷佳正 마시마 타이치 (MASHIMA TAICHI)|?島太一 / 성우 : 미야노 마모루 (MIYANO MAMORU)|宮野?守 오오에 카나데 (OOE KANADE)|大江奏 / 성우 : 카야노 아이 (KAYANO AI)|茅野愛衣 니시다 유세이 (NISHIDA YUUSEI)|西田優征 / 성우 : 나라 토오루 (NARA TOHRU)|奈良徹 코마노 츠토무 (KOMANO TSUTOMU)|駒野勉 / 성우 : 요나가 츠바사 (YONAGA TSUBASA)|代永翼 (よながつばさ) 하나노 스미레 (HANANO SUMIRE)|花野菫 / 성우 : 한 메구미 (HAN MEGUMI)|潘めぐみ 츠쿠바 아키히로 (TSUKUBA AKIHIRO)|筑波秋博 / 성우 : 이리노 미유 (IRINO MIYU)|入野自由 (いりのみゆ) 이노쿠마 하루카 (INOKUMA HARUKA)|猪熊? / 성우 : 사카모토 마아야 (SAKAMOTO MAAYA)|坂本?綾 (さかもと まあや), 각본-카키하라 유코 캐릭터 디자인-하마다 쿠니히코 음악-야마시타 코스케,-,24,-,_RNBBfU9_Eg,0,0
2019,2019.10.13 22:54 (일),애니메이션,"일상, 액션",천화백검 -메이지관에 어서오세요--,감독-하시모토 다이스케,http://data5.onnada.com/anime/201908/thumb300x400_1988331734_97a21711_1-2.png,"천화백검 프로젝트의 숏애니.@처녀의 모습을 가진 도검, 무당검.@그녀들은 화빙위협으로부터 평화로운 세상을 지키기 위해 남몰래 싸우며,@서양식 카페 「메이지 관」에서 웨이터 옷을 입고 일하고 있으면서 벌어지는 이야기.",해외,일본,HXIdhe77PXc,제작사-라이덴 필름,-,19,-,-, 죠이즈미 마사무네 (JOUIZUMI MASAMUNE)|城和泉正宗 / 성우 : 오오노 유우코 (OONO YUUKO)|大野柚布子 쿠와나 고우 (KUWANA GOU)|桑名江 / 성우 : 타카하시 리에 (TAKAHASHI RIE)|高橋李依 고오 요시미츠 (GOOU YOSHIMITSU)|牛王吉光 / 성우 : 치스가 하루카 (CHISUGA HARUKA)|千菅春香 (千管春香) 토시 마사무네 (TOSHI MASAMUNE)|透し正宗 / 성우 : 이이다 히카루 (IIDA HIKARU)|飯田ヒカル 호쵸 마사무네 (HOCHOU MASAMUNE)|?丁正宗 / 성우 : 야나기하라 카나코 (YANAGIHARA KANAKO)|柳原かなこ 호리누키 마사무네 (HORINUKI MASAMUNE)|ほりぬき正宗 / 성우 : 하루카와 유키 (HARUKAWA YUKI)|春川友紀," 각본-사토 유우 캐릭터 디자인-아즈마 료타, 오카다 나오키, 하시모토 다이스케 음악-아베 류다이",-,12,-,Ez3tT2V0qQI,0,0
2019,2019.10.13 00:00 (일),애니메이션,"SF, 게임, 버추얼 리얼리티, 액션, 모험, 먼치킨, 판타지, 하렘, 전쟁, 전투",소드 아트 온라인 앨리시제이션 War of Underworld,감독-오노 마나부,http://data5.onnada.com/anime/201910/thumb300x400_2070905244_8431ed7b_0.jpg,"「키리토 알려줘……. 나는…… 어쩌지?」@최고 사제 어드미니스트레이터를 쓰러뜨린 대가, 그것은 유지오의 죽음.@그리고 키리토의 정신상실이었다.@싸움에서 반 년 후.@앨리스는, 의지 없는 얼빠진 표정으로 휠체어를 탄 키리토와 ≪루리드 마을 ≫에 지내고 있었다.@정합 기사로서의 역할 ≪인계의 수호≫를 벨크리에 맡긴 앨리스.@마음을 잃어버린 키리토와 조용히 살기를 택한 것이다.@그리고, ≪언더 월드≫에는, 현자 카디널이 예언한 ≪최종 부하 실험≫이 시시각각으로 다가오고 있었다…….@≪다크 테리토리≫의 사악한 숨결이 ≪인계≫에 들어온다.@드디어, 무서운 어둠의 병력이 움직이려 하고 있었다.",해외,일본,WI7Lk4s-77Q,제작사-A-1 Pictures,-,15,-,"원작카와하라 레키, abec", 키리토 (KIRITO)|キリト / 성우 : 마츠오카 요시츠구 (MATSUOKA YOSHITSUGU)|松岡禎丞 아스나 (ASUNA)|アスナ / 성우 : 토마츠 하루카 (TOMATSU HARUKA)," 각본-나카모토 무네오, 키자와 유키토, 우루시하라 코헤이 캐릭터 디자인-아다치 신고, 니시구치 토모야, 야마모토 유미코, 토야 켄토 음악-카지우라 유키",-,12,-,jNoWmYnlXMQ,0,0
2019,2019.10.12 17:30 (토),애니메이션,"학원, 영웅, 배틀, 범죄, 능력, 액션",나의 히어로 아카데미아 -2019-,감독-무카이 마사히로,http://data5.onnada.com/anime/201909/thumb300x400_237746802_8e4f7c23_1-5.jpg,-,해외,일본,N8ADUq35VAg,제작사-본즈,-,15,-,원작호리코시 코헤이, 미도리야 이즈쿠 (MIDORIYA IZUKU)|?谷出久 / 성우 : 야마시타 다이키 (YAMASHITA DAIKI)|山下大輝 올마이트 (ALL MAIT)|オ?ルマイト / 성우 : 미야케 켄타 (MIYAKE KENTA)|三宅健太 바쿠고 카츠키 (BAKUGOU KAGETSU)|爆豪勝己 / 성우 : 오카모토 노부히코 (OKAMOTO NOBUHIKO)|岡本信彦 (おかもとのぶひこ) 우라라카 오챠코 (URARAKA OCHAKO)|麗日お茶子 / 성우 : 사쿠라 아야네 (SAKURA AYANE)|佐倉綾音 이이다 텐야 (IIDA TENYA)|飯田天哉 / 성우 : 이시카와 카이토 (ISHIKAWA KAITO)|石川界人 (いしかわかいと) 토도로키 쇼토 (TODOROKI SHOUTO)|轟焦凍 / 성우 : 카지 유우키 (KAJI YUUKI)|梶裕貴 (かじゆうき), 각본-쿠로다 요스케 캐릭터 디자인-우마코시 요시히코 음악-하야시 유키,-,25(88),-,Idbujg6WMHY,0,0
2019,2019.10.12 00:30 (토),애니메이션,"학원, 요리, 배틀, 먼치킨",식극의 소마 신의 접시,감독-요네타니 요시토모,http://data5.onnada.com/anime/201909/thumb300x400_237746802_e54bf755_1-1.jpg,-,해외,일본,pyNhVyXnCSc,제작사-J.C.Staff,-,15,-,"원작사에키 ??, 츠쿠다 유우토", 유키히라 소마 (YUKIHIRA SOUMA)|幸平創? / 성우 : 마츠오카 요시츠구 (MATSUOKA YOSHITSUGU)|松岡禎丞 나키리 에리나 (NAKIRI ERINA)|?切えりな / 성우 : 카네모토 히사코 (KANEMOTO HISAKO)|金元?子 타도코로 메구미 (TADOKORO MEGUMI)|田所? / 성우 : 타카하시 미나미 (TAKAHASHI MINAMI)|高橋未奈美 타쿠미 알디니 (TAKUMI ALDINI)|タクミ?アルディ?ニ / 성우 : 하나에 나츠키 (HANAE NATSUKI)|花江夏樹 (はなえなつき) 잇시키 사토시 (ISSHIKI SATOSHI)|一色慧 / 성우 : 사쿠라이 타카히로 (SAKURAI TAKAHIRO)|櫻井孝宏 쿠가 테루노리 (KUGA TERUNORI)|久我照紀 / 성우 : 카지 유우키 (KAJI YUUKI)|梶裕貴 (かじゆうき) 미마사카 스바루 (MIMASAKA SUBARU)|美作昴 / 성우 : 야스모토 히로키 (YASUMOTO HIROKI)|安元洋貴 메기시마 토스케 (MEGISHIMA SOUSUKE)|女木島冬輔 / 성우 : 쿠스노키 타이텐 (KUSUNOKI TAITEN)|楠大典 츠카사 에이시 (TSUKASA EISHI)|司瑛士 / 성우 : 이시다 아키라 (ISHIDA AKIRA)|石田彰 코바야시 린도 (KOBAYASHI RINDOU)|小林?? / 성우 : 이토 시즈카 (ITO SHIZUKA)|伊藤? 아카네가쿠보 모모 (AKANEGAKUBO MOMO)|?ヶ久保もも / 성우 : 쿠기미야 리에 (KUGIMIYA RIE)|釘宮理? (くぎみやりえ) 사이토 소메이 (SAITO SOUMEI)|?藤綜明 / 성우 : 코니시 카츠유키 (KONISHI KATSUYUKI)|小西克幸 키노쿠니 네네 (KINOKUNI NENE)|紀ノ?寧? / 성우 : 하나자와 카나 (HANAZAWA KANA)|花澤香菜 (はなざわかな) 에이잔 에츠야 (EIZAN ETSUYA)|叡山枝津也 / 성우 : 스기타 토모카즈 (SUGITA TOMOKAZU)|杉田智和 나키리 센자에몬 (NAKIRI SENZAEMON)|?切仙左衛門 / 성우 : 긴가 반죠 (GINGA BANZO)|銀河万丈 (ぎんがばんじょう) 유키히라 죠이치로 (YUKIHIRA JOUICHIROU)|幸平城一? / 성우 : 코야마 리키야 (KOYAMA RIKIYA)|小山力也 (こやまりきや) 나키리 아자미 (NAKIRI AZAMI)|?切? / 성우 : 하야미 쇼 (HAYAMI SHO)|速水? 해설|ナレ-ション / 성우 : 긴가 반죠 (GINGA BANZO)|銀河万丈 (ぎんがばんじょう) 아라토 히사코 (ARATO HISAKO)|新?緋沙子 / 성우 : 오오니시 사오리 (OONISI SAORI)|大西沙織 나키리 아리스 (NAKIRI ARISU)|?切アリス / 성우 : 아카사키 치나츠 (AKASAKI CHINATSU)|赤崎千夏 (赤?千夏) 하야마 아키라 (HAYAMA AKIRA)|葉山アキラ / 성우 : 스와베 쥰이치 (SUWABE JUNICHI)|諏訪部順一 쿠로키바 료 (KUROKIBA RYOU)|?木場リョウ / 성우 : 오카모토 노부히코 (OKAMOTO NOBUHIKO)|岡本信彦 (おかもとのぶひこ) 요시노 유우키 (YOSHINO YUUKI)|吉野悠? / 성우 : 우치다 마아야 (UCHIDA MAAYA)|?田?? (うちだまあや) 사카키 료코 (SAKAKI RYOUKO)|??子 / 성우 : 카야노 아이 (KAYANO AI)|茅野愛衣 마루이 젠지 (MARUI ZENJI)|丸井善二 / 성우 : 코바야시 유스케 (KOBAYASHI YUSUKE)|小林裕介 이부사키 ?? (IBUSAKI SHUN)|伊武崎峻 / 성우 : 무라타 타이시 (MURATA TAISHI)|村田太志 아오키 다이고 (AOKI DAIGO)|?木大吾 / 성우 : 야나기타 쥰이치 (YANAGITA JUN`ICHI)|柳田淳一 사토 쇼지 (SATOU SHOUJI)|佐藤昭二 / 성우 : 카와니시 켄고 (KAWANISHI KENGO)|河西健吾 미토 이쿠미 (MITO IKUMI)|水?郁魅 / 성우 : 이시가미 시즈카 (ISHIGAMI SHIZUKA)|石上?香 이사미 알디니 (ISAMI ALDINI)|イサミ?アルディ?ニ / 성우 : 오노 유우키 (ONO YUUKI)|小野友樹 카와시마 우라라 (KAWASHIMA URARA)|川島麗 / 성우 : 히다카 리나 (HIDAKA RINA)|日高里菜 안 (AN)|アン / 성우 : 호리에 유이 (HORIE YUI)|堀江由衣 (ほりえゆい) 샤름 (SYARUM)|シャルム / 성우 : 노지마 켄지 (NOJIMA KENJI)|野島健? 이스트와르 (ISUTOWAR)|イストワ?ル / 성우 : 타케우치 료타 (TAKEUCHI RYOUTA)|竹?良太 시노미야 코지로 (SHINOMIYA KOJIROU)|四宮小次? / 성우 : 나카무라 유이치 (NAKAMURA YUICHI)|中村悠一 (なかむらゆういち) 도지마 긴 (DOUJIMA GIN)|堂島銀 / 성우 : 코야스 타케히토 (KOYASU TAKEHITO)|子安武人 (こやすたけひと) 사이토의 엄마|?藤の母 / 성우 : 세키야마 미사키 (MISAKI SEKIYAMA)|?山美沙紀 모모의 아빠|ももの父 / 성우 : 나카노 다이스케 (NAKANO DAISUKE)|中野泰佑 모모의 엄마|ももの母 / 성우 : 코마츠 나오코 (KOMATSU NAOKO)|小松奈生子 데콜라 (DEKORA)|デコラ / 성우 : 코바야시 유우 (KOBAYASHI YUU)|小林ゆう 크라쥬 (KURAJU)|クラ―ジュ / 성우 : 유즈키 료카 (YUZUKI RYOKA)|柚木?香 (ゆずきりょうか) 선생 (SENSEI)|先生 / 성우 : 모리 나나코 (MORI NANAKO)|森なな子 여자 아이|女の子 / 성우 : 요시노 유나 (YOSHINO YUNA)|芳野由奈 신사|紳士 / 성우 : 오가미 신노스케 (OGAMI SHINNOSUKE)|??之介 노신사|老紳士 / 성우 : 비후 히토시 (BIHU HITOSHI)|上別府仁資 나키리 소에 (NAKIRI SOUE)|?切宗衛 / 성우 : 오키아유 료타로 (OKIAYU RYOTARO)|置鮎龍太?, 각본-야스카와 쇼고 캐릭터 디자인-시타야 토모유키 음악-카토 타츠야,-,12,-,-,0,0
2019,2019.10.12 01:55 (토),애니메이션,"추리, 미스테리",가부키초 셜록,감독-요시무라 아이,http://data5.onnada.com/anime/201907/thumb300x400_237746802_3ac2553d_1-2.jpg,"신주쿠구 이스트사이드......혼돈이 극에 달한 그 거리의 중심에는, 네온 사인이 깜빡거리는 가부키초가 펼쳐져 있었다.@빛이 강하면 그림자도 짙다. 악인들이 숨어 있는 어둠의 그 안쪽에 탐정 장옥의 불빛이 켜진다.@허드슨 부인이 운영하는 그 연립 주택은 없고 제각기 다른 수상한 사람들이 모여있다.@야심만만한 결벽증 탐정으로 남자를 홀리는 자매탐정. 또 퇴물 형사인 아저씨 탐정이 있는가 하면,@야쿠자에서 파문당한 불량배 탐정......그리고 최후의 출연자는 만담을 매우 사랑하는 천재 탐정 셜록.@잭 더 리퍼에 의한 엽기 살인이 일어난 그날 밤, 무대의 막은 올랐다.@탐정들의 화합을 씨실로......셜록, 왓슨, 모리어티, 삼파전의 우정을 날실로......@미스터리? 헤이트 코미디? 그야말로, 판별 불능 드라마의 시작!",해외,일본,CyZLTR3JKHc,제작사-프로덕션 I.G,-,15,-,-, 셜록 홈즈 (SHERLOCK HOLMES)|シャ?ロック?ホ?ムズ / 성우 : 코니시 카츠유키 (KONISHI KATSUYUKI)|小西克幸 죤 H 왓슨 (JOHN H. WATSON)|ジョン?H?ワトソン / 성우 : 나카무라 유이치 (NAKAMURA YUICHI)|中村悠一 (なかむらゆういち) 제임스 모리아티 (JAMES MORIARTY)|ジェ?ムズ?モリア?ティ / 성우 : 야마시타 세이이치로 (YAMASHITA SEIICHIRO)|山下誠一? 쿄고쿠 후유토 (KYOUGOKU FUYUTO)|京極冬人 / 성우 : 사이토 소마 (SAITO SOMA)|?藤?馬 메리 모스턴 (MARY MORSTAN)|メアリ?モ?ンスタン / 성우 : 토야마 나오 (TOUYAMA NAO)|東山奈央 루시 모스턴 (LUCY MORSTAN)|ル?シ??モ?ンスタン / 성우 : 히가시우치 마리코 (HIGASHIUCHI MARIKO)|東?マリ子 미셸 벨몬트 (MICHELL BELMONT)|ミッシェル?ベルモント / 성우 : 아오야마 유타카 (AOYAMA YUTAKA)|?山? 코바야시 토라타로 (KOBAYASHI TORATAROU)|小林寅太? / 성우 : 타치바나 타츠마루 (TACHIBANA TATSUMARU)|橘龍丸 허드슨 부인 (HUDSON-FUJIN)|ハドソン夫人 / 성우 : 스와베 쥰이치 (SUWABE JUNICHI)|諏訪部順一 피플 (PIP)|パイプ," 각본-키시모토 타쿠 캐릭터 디자인-야하기 토시유키 음악-이가 타쿠로, 카도카와",-,24,-,TsXwGqqIKgo,0,0
2019,2019.10.11 01:28 (금),애니메이션,"SF, 모험, 액션",노 건즈 라이프,감독-이토 나오유키,http://data5.onnada.com/anime/201908/thumb300x400_237746802_010e57ba_1-2.jpg,전쟁 중에 개발된 신체기능 확장기술을 통해 기계 몸을 갖게 된 존재.@'익스텐더'들이 각종 사회문제를 일으키기 시작한 근미래.@이 익스텐더 관련 문제 상담소를 운영하는 해결사 이누이 쥬조.@경비국으로부터 쫓기고 있던 유괴범에게서 거대 군사기술 회사의 CEO 아들인 아라하바키 테츠로를 보호해달란 의뢰를 받는다.,해외,일본,DbOqAQAb11E,제작사-매드하우스,-,19,-,원작카라스마 타스쿠, 이누이 쥬조 (INUI JUUZOU)|乾十三 / 성우 : 스와베 쥰이치 (SUWABE JUNICHI)|諏訪部順一 아라하바키 테츠로 (ARAHABAKI TETSUROU)|荒吐?? / 성우 : 야마시타 다이키 (YAMASHITA DAIKI)|山下大輝 메아리 슈타인베르그 (MEARI SHUTAINBERUG)|メアリ??シュタインベルグ / 성우 : 누마쿠라 마나미 (NUMAKURA MANAMI)|沼倉愛美 올리비에 한데 베르메 (OLIVIER HANDEBERME)|オリビエ?ファンデベルメ / 성우 : 히카사 요코 (HIKASA YOKO)|日笠陽子 (ひかさようこ) 크로넨 폰 볼프 (KRONEN PON VOLF)|クロ?ネン?フォン?ヴォルフ / 성우 : 우치다 유우야 (UCHIDA YUUYA)|?田夕夜 메가암드 토키사다 (MEGAAMD TOKISADA)|メガア?ムド?時定 / 성우 : 호리우치 켄유 (HORIUCHI KENYU)|堀?賢雄 페퍼 (PEPPER)|ペッパ? / 성우 : 미나세 이노리 (MINASE INORI)|水?いのり (みなせ いのり) 세븐 (SEVEN)|セブン / 성우 : 산페이 유코 (SANPEI YUUKO)|三?由布子 휴 커닝검 (HYU CANINGGAM)|ヒュ??カニンガム / 성우 : 우에다 요우지 (UEDA YOUJI)|上田燿司 크리스티나 마츠자키 (CRISTINA MATSUZAKI)|クリスティ?ナ松崎 / 성우 : 에바라 마사시 (EBARA MASASHI)|江原正士 스칼렛 고슬링 (SCARLET GOSLING)|スカ?レット?ゴズリング / 성우 : 코노 마리카 (KOUNO MARIKA)|高野麻里佳," 각본-스가하라 유키에 캐릭터 디자인-시노 마사노리 음악-카와이 켄지, 굿스마일 필름",-,12,-,NQ-CntDOGsU,0,0
